,Ensembl,Symbol,s22mo_C_M-s06mo_C_M_logFC,s22mo_C_M-s06mo_C_M_logCPM,s22mo_C_M-s06mo_C_M_LR,s22mo_C_M-s06mo_C_M_PValue,s22mo_C_M-s06mo_C_M_FDR,s22mo_C_M-s06mo_C_M_Status,Description
561,ENSMUSG00000004360,9330159F19Rik,-0.116348136, 5.775974185, 0.896965388643,0.34359670726097363280,0.8112689096144181,NS,RIKEN cDNA 9330159F19 gene
1074,ENSMUSG00000012519,Mlkl, 0.406093879,-0.256991425, 0.899111850434,0.34301996834428333250,0.8112689096144181,NS,mixed lineage kinase domain-like
2332,ENSMUSG00000021279,Cdc42bpb,-0.113556983, 5.528143236, 0.895226379168,0.34406492743199590389,0.8112689096144181,NS,CDC42 binding protein kinase beta
2586,ENSMUSG00000021938,Pspc1,-0.140360737, 3.439529828, 0.894937936136,0.34414267271531884251,0.8112689096144181,NS,paraspeckle protein 1
3393,ENSMUSG00000024387,Csnk2b,-0.105356449, 5.710779738, 0.894801548397,0.34417944215296020216,0.8112689096144181,NS,casein kinase 2, beta polypeptide
4861,ENSMUSG00000028010,Gar1,-0.165263135, 3.020511566, 0.898754704105,0.34311584031413422391,0.8112689096144181,NS,GAR1 ribonucleoprotein
5696,ENSMUSG00000029828,4921507P07Rik,-0.394900459,-0.244706417, 0.896634239882,0.34368580113484226146,0.8112689096144181,NS,RIKEN cDNA 4921507P07 gene
6662,ENSMUSG00000032328,Tmem30a, 0.118713469, 6.657333511, 0.897068360476,0.34356900957651503870,0.8112689096144181,NS,transmembrane protein 30A
7124,ENSMUSG00000033933,Vhl, 0.184904271, 2.743185164, 0.897895102491,0.34334673918930158631,0.8112689096144181,NS,von Hippel-Lindau tumor suppressor
7388,ENSMUSG00000034931,Dhx8, 0.127859113, 4.154221929, 0.897619668787,0.34342076822944606063,0.8112689096144181,NS,DEAH (Asp-Glu-Ala-His) box polypeptide 8
7548,ENSMUSG00000035642,Aamdc,-0.120869698, 6.153337904, 0.895558298871,0.34397549306480268427,0.8112689096144181,NS,adipogenesis associated Mth938 domain containing
7826,ENSMUSG00000036864,Proser3, 0.242881368, 1.584601106, 0.898391672364,0.34321332923249853186,0.8112689096144181,NS,proline and serine rich 3
8434,ENSMUSG00000038895,Zfp653,-0.178962440, 2.823881508, 0.895943374673,0.34387177536775864750,0.8112689096144181,NS,zinc finger protein 653
8607,ENSMUSG00000039529,Atp8b1, 0.283202714, 1.302707527, 0.895465154290,0.34400058730897231651,0.8112689096144181,NS,ATPase, class I, type 8B, member 1
8611,ENSMUSG00000039546,Ajap1, 0.441405354,-0.740797591, 0.898527589627,0.34317682549152794813,0.8112689096144181,NS,adherens junction associated protein 1
9199,ENSMUSG00000041958,Pigs, 0.122069384, 3.995922481, 0.899444370800,0.34293073944255908492,0.8112689096144181,NS,phosphatidylinositol glycan anchor biosynthesis, class S
9905,ENSMUSG00000046785,Epm2aip1,-0.131885335, 5.485525214, 0.896420444362,0.34374333829990655342,0.8112689096144181,NS,EPM2A (laforin) interacting protein 1
10536,ENSMUSG00000051817,Sox12, 0.266078794, 1.250440533, 0.894685934216,0.34421061530404362117,0.8112689096144181,NS,SRY (sex determining region Y)-box 12
11680,ENSMUSG00000063382,Bcl9l, 0.133694822, 5.499032709, 0.895265428331,0.34405440416853416696,0.8112689096144181,NS,B cell CLL/lymphoma 9-like
12381,ENSMUSG00000074305,Peak1, 0.140391335, 4.390841568, 0.895563778770,0.34397401679259159701,0.8112689096144181,NS,pseudopodium-enriched atypical kinase 1
12466,ENSMUSG00000075225,Ccdc162,-0.314489781, 0.461534275, 0.895084458284,0.34410317700774095684,0.8112689096144181,NS,coiled-coil domain containing 162
13046,ENSMUSG00000087354,4930404I05Rik, 0.271979544, 1.080662071, 0.898181494494,0.34326978770733795887,0.8112689096144181,NS,RIKEN cDNA 4930404I05 gene
13758,ENSMUSG00000103715,4933431K14Rik,-0.227961628, 1.431730587, 0.899034250805,0.34304079602866249799,0.8112689096144181,NS,RIKEN cDNA 4933431K14 gene
14352,ENSMUSG00000118552,Rplp2-ps1, 0.437510765,-0.375963134, 0.899563541716,0.34289876860570756012,0.8112689096144181,NS,ribosomal protein, large P2, pseudogene 1
1233,ENSMUSG00000015476,Prrt1,-0.407366448,-0.609104175, 0.892836866856,0.34470970003920448077,0.8117794804266418,NS,proline-rich transmembrane protein 1
4339,ENSMUSG00000026750,Psmb7,-0.121513622, 7.593901506, 0.892952155028,0.34467855383241940981,0.8117794804266418,NS,proteasome (prosome, macropain) subunit, beta type 7
7331,ENSMUSG00000034714,Ttyh2, 0.129135898, 3.640203486, 0.893348292193,0.34457156257339205396,0.8117794804266418,NS,tweety family member 2
9420,ENSMUSG00000042918,Mamstr,-0.144370735, 4.324517516, 0.892967983017,0.34467427804636158184,0.8117794804266418,NS,MEF2 activating motif and SAP domain containing transcriptional regulator
11978,ENSMUSG00000068735,Trp53i11,-0.227026099, 2.721855749, 0.893477213312,0.34453675241938774843,0.8117794804266418,NS,transformation related protein 53 inducible protein 11
578,ENSMUSG00000004562,Arhgef40,-0.143145992, 3.968284874, 0.892455661462,0.34481271344324404549,0.8117896079032796,NS,Rho guanine nucleotide exchange factor (GEF) 40
6215,ENSMUSG00000031343,Gabra3, 0.375058430,-0.406933893, 0.892402863130,0.34482698445661924547,0.8117896079032796,NS,gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3
552,ENSMUSG00000004267,Eno2, 0.309957118, 0.639095552, 0.891826793021,0.34498274403579609615,0.8118902770708140,NS,enolase 2, gamma neuronal
5289,ENSMUSG00000028943,Espn, 0.364099159,-0.243764811, 0.891905189707,0.34496154130847483943,0.8118902770708140,NS,espin
6849,ENSMUSG00000032754,Slc8b1, 0.193668339, 3.080148211, 0.891232760081,0.34514346015881791629,0.8121355039270041,NS,solute carrier family 8 (sodium/lithium/calcium exchanger), member B1
55,ENSMUSG00000000420,Galnt1, 0.121964513, 6.391445655, 0.890431080215,0.34536051600330508471,0.8122369936968199,NS,polypeptide N-acetylgalactosaminyltransferase 1
5392,ENSMUSG00000029131,Dnajb6,-0.119308182, 6.967022417, 0.890800658621,0.34526042923545091634,0.8122369936968199,NS,DnaJ heat shock protein family (Hsp40) member B6
5406,ENSMUSG00000029161,Cgref1,-0.216053233, 1.560698170, 0.890238503328,0.34541268395833446547,0.8122369936968199,NS,cell growth regulator with EF hand domain 1
9988,ENSMUSG00000047412,Zbtb44,-0.111342438, 5.327472026, 0.890542274002,0.34533039911147295209,0.8122369936968199,NS,zinc finger and BTB domain containing 44
8379,ENSMUSG00000038717,Atp5l,-0.145243470, 8.210303794, 0.889821478483,0.34552569011983136349,0.8123697917247998,NS,ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G
2107,ENSMUSG00000020783,Ncbp3,-0.139822500, 3.574271955, 0.888975567202,0.34575507050007026066,0.8125309185523411,NS,nuclear cap binding subunit 3
10000,ENSMUSG00000047466,8030462N17Rik,-0.108297608, 4.982175892, 0.889225680137,0.34568722750447611336,0.8125309185523411,NS,RIKEN cDNA 8030462N17 gene
11655,ENSMUSG00000063142,Kcnma1, 0.129932182, 5.491973816, 0.888943194284,0.34576385295390155150,0.8125309185523411,NS,potassium large conductance calcium-activated channel, subfamily M, alpha member 1
10056,ENSMUSG00000047879,Usp14,-0.107878366, 5.581351377, 0.888724246386,0.34582325929371315887,0.8125376448742083,NS,ubiquitin specific peptidase 14
2177,ENSMUSG00000020918,Kat2a,-0.119380984, 4.180899818, 0.888211249383,0.34596250305582293416,0.8127319223331986,NS,K(lysine) acetyltransferase 2A
11506,ENSMUSG00000061533,Cep128,-0.346669292, 0.177305033, 0.887894624377,0.34604848308885299835,0.8127767991372165,NS,centrosomal protein 128
13471,ENSMUSG00000097411,B430218F22Rik,-0.135413337, 4.155356501, 0.887724371564,0.34609472748229835881,0.8127767991372165,NS,RIKEN cDNA B430218F22 gene
1479,ENSMUSG00000018446,C1qbp,-0.117232416, 6.003315242, 0.885998388086,0.34656401545275972165,0.8133056326204126,NS,complement component 1, q subcomponent binding protein
3095,ENSMUSG00000023067,Cdkn1a, 0.255274002, 4.854586206, 0.885945122658,0.34657851182138760260,0.8133056326204126,NS,cyclin-dependent kinase inhibitor 1A (P21)
4184,ENSMUSG00000026380,Tfcp2l1,-0.280759857, 4.774279768, 0.885771288463,0.34662582711142930769,0.8133056326204126,NS,transcription factor CP2-like 1
4389,ENSMUSG00000026840,Lamc3,-0.328562191, 0.988428705, 0.884949404133,0.34684965139237328158,0.8133056326204126,NS,laminin gamma 3
5999,ENSMUSG00000030731,Syt3, 0.189732748, 2.216709948, 0.885142007677,0.34679718197297743076,0.8133056326204126,NS,synaptotagmin III
6740,ENSMUSG00000032481,Smarcc1, 0.111106468, 4.679374708, 0.885062852277,0.34681874433319820339,0.8133056326204126,NS,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1
10989,ENSMUSG00000056167,Cnot10,-0.112520735, 4.609263912, 0.884816407677,0.34688588881910292772,0.8133056326204126,NS,CCR4-NOT transcription complex, subunit 10
13267,ENSMUSG00000092341,Malat1,-0.153104288, 9.527020274, 0.884844364213,0.34687827110036328904,0.8133056326204126,NS,metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)
13301,ENSMUSG00000093930,Hmgcs1, 0.121312527, 4.901126539, 0.885053433885,0.34682131007527661204,0.8133056326204126,NS,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1
13512,ENSMUSG00000097692,A230060F14Rik,-0.416080907,-0.645261835, 0.885105806977,0.34680704301444703619,0.8133056326204126,NS,RIKEN cDNA A230060F14 gene
7181,ENSMUSG00000034164,Emid1,-0.161342672, 2.724967766, 0.884277380519,0.34703280964937283093,0.8135173694390682,NS,EMI domain containing 1
6116,ENSMUSG00000031060,Rbm10,-0.112980220, 4.364284935, 0.883878936334,0.34714146649684074486,0.8136393530516394,NS,RNA binding motif protein 10
6989,ENSMUSG00000033335,Dnm2, 0.108440294, 5.583105338, 0.883427996774,0.34726449464979769477,0.8137949752311795,NS,dynamin 2
4029,ENSMUSG00000026003,Acadl,-0.189518975, 8.443688702, 0.882780978911,0.34744112144991562419,0.8138127509138011,NS,acyl-Coenzyme A dehydrogenase, long-chain
4871,ENSMUSG00000028029,Aimp1,-0.110867929, 6.154022629, 0.882152461591,0.34761281459144127703,0.8138127509138011,NS,aminoacyl tRNA synthetase complex-interacting multifunctional protein 1
5270,ENSMUSG00000028899,Taf12,-0.112402376, 4.137052992, 0.881698614982,0.34773686423215727226,0.8138127509138011,NS,TATA-box binding protein associated factor 12
8637,ENSMUSG00000039670,Oxld1,-0.174407721, 3.040869725, 0.882243051621,0.34758806085941484909,0.8138127509138011,NS,oxidoreductase like domain containing 1
8964,ENSMUSG00000040843,Tiprl, 0.126140038, 3.869573418, 0.882718994625,0.34745804868735996607,0.8138127509138011,NS,TIP41, TOR signalling pathway regulator-like (S. cerevisiae)
9370,ENSMUSG00000042680,Garem1,-0.144990510, 3.309406810, 0.881732214222,0.34772767851134445127,0.8138127509138011,NS,GRB2 associated regulator of MAPK1 subtype 1
9468,ENSMUSG00000043323,Fbrsl1,-0.114929316, 5.101959381, 0.882940072834,0.34739767974307494969,0.8138127509138011,NS,fibrosin-like 1
13568,ENSMUSG00000098387,Pet117,-0.319256555, 0.777247301, 0.881629592248,0.34775573544080368160,0.8138127509138011,NS,PET117 homolog
13792,ENSMUSG00000104559,Gm43118,-0.149994789, 2.895699308, 0.881534359991,0.34778177476420685243,0.8138127509138011,NS,predicted gene 43118
3984,ENSMUSG00000025893,Kbtbd3, 0.183257888, 2.119717091, 0.880790546101,0.34798524663636065668,0.8139956294046033,NS,kelch repeat and BTB (POZ) domain containing 3
6301,ENSMUSG00000031534,Smim19,-0.120828604, 4.985746582, 0.880502677770,0.34806403700664445555,0.8139956294046033,NS,small integral membrane protein 19
6698,ENSMUSG00000032393,Dpp8, 0.129312340, 7.079255933, 0.880006859885,0.34819980055324267765,0.8139956294046033,NS,dipeptidylpeptidase 8
9860,ENSMUSG00000046470,Sox18,-0.195880482, 4.091930410, 0.880132370724,0.34816542670969086171,0.8139956294046033,NS,SRY (sex determining region Y)-box 18
10219,ENSMUSG00000049191,Rtl5, 0.294155165, 0.269302816, 0.880042235853,0.34819011161687624112,0.8139956294046033,NS,retrotransposon Gag like 5
10488,ENSMUSG00000051373,Plpp7, 0.126613369, 6.420684403, 0.880432700389,0.34808319367193257809,0.8139956294046033,NS,phospholipid phosphatase 7 (inactive)
2836,ENSMUSG00000022489,Pde1b,-0.309092647, 0.552690629, 0.879667847527,0.34829266942037589994,0.8140212917763202,NS,phosphodiesterase 1B, Ca2+-calmodulin dependent
6970,ENSMUSG00000033256,Shf,-0.396980400, 0.177078361, 0.879414420678,0.34836211501197056339,0.8140212917763202,NS,Src homology 2 domain containing F
7949,ENSMUSG00000037306,Man1c1, 0.167638663, 2.889647112, 0.879039112973,0.34846499370402228557,0.8140212917763202,NS,mannosidase, alpha, class 1C, member 1
12048,ENSMUSG00000069920,B3gnt9,-0.163348999, 2.549444016, 0.879326656308,0.34838616913148395815,0.8140212917763202,NS,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
13522,ENSMUSG00000097750,Gm4673,-0.228451776, 1.440112887, 0.878933270911,0.34849401440556171394,0.8140212917763202,NS,predicted gene 4673
2548,ENSMUSG00000021835,Bmp4,-0.218116965, 2.062847017, 0.878311586170,0.34866453966054289371,0.8142872476713801,NS,bone morphogenetic protein 4
905,ENSMUSG00000008301,Phax,-0.114810466, 4.132805957, 0.873413217914,0.35001211555190159253,0.8147429975587692,NS,phosphorylated adaptor for RNA export
932,ENSMUSG00000008822,Acyp1,-0.126943328, 3.897368066, 0.876564653037,0.34914432274363538244,0.8147429975587692,NS,acylphosphatase 1, erythrocyte (common) type
1566,ENSMUSG00000019124,Scrn1,-0.240218712, 1.307269630, 0.876160901374,0.34925533800200625478,0.8147429975587692,NS,secernin 1
1812,ENSMUSG00000020178,Adora2a,-0.279267050, 0.945256648, 0.876140158527,0.34926104273609082096,0.8147429975587692,NS,adenosine A2a receptor
2213,ENSMUSG00000021009,Ptpn21, 0.106176507, 5.889620981, 0.877126899449,0.34898980778839772121,0.8147429975587692,NS,protein tyrosine phosphatase, non-receptor type 21
2283,ENSMUSG00000021186,Fbln5, 0.146097542, 4.297870784, 0.876426632535,0.34918226736100432817,0.8147429975587692,NS,fibulin 5
3783,ENSMUSG00000025290,Rps24,-0.115979931, 7.405455443, 0.876017725054,0.34929471718436555516,0.8147429975587692,NS,ribosomal protein S24
4466,ENSMUSG00000027012,Dync1i2, 0.105965414, 5.421487366, 0.874224003974,0.34978857392103773760,0.8147429975587692,NS,dynein cytoplasmic 1 intermediate chain 2
5468,ENSMUSG00000029312,Klhl8,-0.108450407, 4.767404849, 0.873278109077,0.35004938527246248769,0.8147429975587692,NS,kelch-like 8
5875,ENSMUSG00000030407,Qpctl,-0.228694985, 1.431102929, 0.873640131534,0.34994953366714670606,0.8147429975587692,NS,glutaminyl-peptide cyclotransferase-like
6827,ENSMUSG00000032698,Lmo2, 0.179331631, 2.694756293, 0.875742387074,0.34937046305020902359,0.8147429975587692,NS,LIM domain only 2
6934,ENSMUSG00000033102,Cdc14b,-0.146205396, 3.117398224, 0.873369297477,0.35002423039489211076,0.8147429975587692,NS,CDC14 cell division cycle 14B
9590,ENSMUSG00000044340,Phlpp1, 0.116394582, 4.052135801, 0.875208796268,0.34951731823434539770,0.8147429975587692,NS,PH domain and leucine rich repeat protein phosphatase 1
9612,ENSMUSG00000044477,Zfand3, 0.116561938, 7.304724455, 0.875679314587,0.34938781752440667416,0.8147429975587692,NS,zinc finger, AN1-type domain 3
10107,ENSMUSG00000048280,Zfp738,-0.209176602, 1.958220681, 0.875237419590,0.34950943837563352989,0.8147429975587692,NS,zinc finger protein 738
10331,ENSMUSG00000050029,Rap2c,-0.110966737, 4.833954353, 0.873798923526,0.34990574851539618662,0.8147429975587692,NS,RAP2C, member of RAS oncogene family
10376,ENSMUSG00000050394,Armcx6,-0.269744148, 0.810621672, 0.873429708358,0.35000756703896185318,0.8147429975587692,NS,armadillo repeat containing, X-linked 6
10398,ENSMUSG00000050640,Tmem150c,-0.347936132, 0.000603291, 0.875005401346,0.34957331880835462723,0.8147429975587692,NS,transmembrane protein 150C
12467,ENSMUSG00000075227,Znhit2,-0.134101681, 3.511275295, 0.875563378024,0.34941972067385340672,0.8147429975587692,NS,zinc finger, HIT domain containing 2
13693,ENSMUSG00000102140,Gm38058, 0.399377235,-0.760272446, 0.873274678276,0.35005033172775512629,0.8147429975587692,NS,predicted gene, 38058
14077,ENSMUSG00000111085,Gm7607,-0.237175477, 1.528805986, 0.874698474002,0.34965784799441212982,0.8147429975587692,NS,predicted gene 7607
671,ENSMUSG00000005474,Myl10, 0.355128841, 0.445799653, 0.872476918062,0.35027050452638397449,0.8151234251083623,NS,myosin, light chain 10, regulatory
301,ENSMUSG00000002222,Rmnd5a, 0.121935280, 7.705649395, 0.871952250801,0.35041540952852251456,0.8151966059454215,NS,required for meiotic nuclear division 5 homolog A
4843,ENSMUSG00000027961,Lrrc39, 0.124460487, 6.004680172, 0.872122429428,0.35036839987614087910,0.8151966059454215,NS,leucine rich repeat containing 39
405,ENSMUSG00000002980,Bcam, 0.121360761, 5.401784798, 0.867946283400,0.35152449229612564574,0.8153771730870395,NS,basal cell adhesion molecule
549,ENSMUSG00000004263,Atn1, 0.122149760, 5.822647994, 0.870822808380,0.35072762120044326251,0.8153771730870395,NS,atrophin 1
771,ENSMUSG00000006356,Crip2, 0.116386030, 4.647070921, 0.868880761652,0.35126534755265892418,0.8153771730870395,NS,cysteine rich protein 2
1030,ENSMUSG00000010663,Fads1,-0.172008343, 2.928479844, 0.864512464025,0.35247898393992271870,0.8153771730870395,NS,fatty acid desaturase 1
1061,ENSMUSG00000011958,Bnip2, 0.109635235, 6.236881124, 0.867288051824,0.35170718619747987077,0.8153771730870395,NS,BCL2/adenovirus E1B interacting protein 2
1218,ENSMUSG00000015337,Endog, 0.117293770, 5.321762303, 0.868491249251,0.35137333348392540966,0.8153771730870395,NS,endonuclease G
1517,ENSMUSG00000018736,Ndel1, 0.105874755, 5.941436919, 0.868362872280,0.35140893381013399432,0.8153771730870395,NS,nudE neurodevelopment protein 1 like 1
1823,ENSMUSG00000020211,Sf3a2,-0.131660657, 4.758760274, 0.864835362174,0.35238907810221592465,0.8153771730870395,NS,splicing factor 3a, subunit 2
3835,ENSMUSG00000025437,Usp33, 0.126865601, 4.464386661, 0.868629558655,0.35133498428760256971,0.8153771730870395,NS,ubiquitin specific peptidase 33
4514,ENSMUSG00000027185,Nat10,-0.106691754, 4.622869803, 0.864906739473,0.35236920845585745221,0.8153771730870395,NS,N-acetyltransferase 10
5018,ENSMUSG00000028367,Txn1,-0.103911111, 5.136805174, 0.866159010798,0.35202085614668282565,0.8153771730870395,NS,thioredoxin 1
5128,ENSMUSG00000028597,Gpx7,-0.177588590, 2.156406824, 0.867722083158,0.35158670512812095765,0.8153771730870395,NS,glutathione peroxidase 7
5958,ENSMUSG00000030630,Fah, 0.261973770, 1.824514494, 0.868608015008,0.35134095734241577169,0.8153771730870395,NS,fumarylacetoacetate hydrolase
6264,ENSMUSG00000031450,Grk1,-0.444523758,-0.720460862, 0.871137709680,0.35064053498728064984,0.8153771730870395,NS,G protein-coupled receptor kinase 1
6636,ENSMUSG00000032281,Acsbg1, 0.411888157,-0.663875956, 0.865863815312,0.35210293021923066981,0.8153771730870395,NS,acyl-CoA synthetase bubblegum family member 1
7275,ENSMUSG00000034501,Pcnx4, 0.169077197, 2.666290521, 0.867395307603,0.35167740824667154120,0.8153771730870395,NS,pecanex homolog 4
8058,ENSMUSG00000037731,Themis2, 0.294761374, 0.776824593, 0.868356552159,0.35141068657517904317,0.8153771730870395,NS,thymocyte selection associated family member 2
8821,ENSMUSG00000040351,Ankib1, 0.118500050, 4.119021606, 0.869126842989,0.35119714884769509533,0.8153771730870395,NS,ankyrin repeat and IBR domain containing 1
8917,ENSMUSG00000040699,Limd2, 0.184520205, 2.078185227, 0.865745400802,0.35213586069150226709,0.8153771730870395,NS,LIM domain containing 2
9184,ENSMUSG00000041890,Git2,-0.110045212, 4.344021919, 0.864610677227,0.35245163472820206785,0.8153771730870395,NS,GIT ArfGAP 2
9668,ENSMUSG00000044937,Ttc41, 0.234098119, 1.377491358, 0.868745276198,0.35130290354387327945,0.8153771730870395,NS,tetratricopeptide repeat domain 41
9992,ENSMUSG00000047419,Cmya5, 0.172322027,12.210315949, 0.866730334566,0.35186208342846320152,0.8153771730870395,NS,cardiomyopathy associated 5
10320,ENSMUSG00000049950,Rpp38, 0.208535251, 1.681485803, 0.866318730957,0.35197645955972234333,0.8153771730870395,NS,ribonuclease P/MRP 38 subunit
10665,ENSMUSG00000052942,Glis3,-0.404932961,-0.608207506, 0.869468445863,0.35110250731831915694,0.8153771730870395,NS,GLIS family zinc finger 3
10719,ENSMUSG00000053460,Ggcx, 0.176041485, 2.493545020, 0.864606073682,0.35245291660244648657,0.8153771730870395,NS,gamma-glutamyl carboxylase
10889,ENSMUSG00000055067,Smyd3, 0.172246616, 2.691297931, 0.865202071783,0.35228701161215469906,0.8153771730870395,NS,SET and MYND domain containing 3
11106,ENSMUSG00000057265,Bbof1,-0.245214758, 1.494511819, 0.866579367548,0.35190402815282767479,0.8153771730870395,NS,basal body orientation factor 1
11154,ENSMUSG00000057722,Lepr,-0.224130332, 1.904470965, 0.870342254078,0.35086057567978812255,0.8153771730870395,NS,leptin receptor
11262,ENSMUSG00000058927,Gm10053,-0.132473067, 4.439293857, 0.865687755646,0.35215189303654198527,0.8153771730870395,NS,predicted gene 10053
11436,ENSMUSG00000060733,Ipmk, 0.107282077, 4.645121911, 0.866453163402,0.35193909798717953885,0.8153771730870395,NS,inositol polyphosphate multikinase
12024,ENSMUSG00000069607,Cd300ld3, 0.365718808,-0.122829739, 0.868703906513,0.35131437213503086125,0.8153771730870395,NS,CD300 molecule like family member D3
12055,ENSMUSG00000070047,Fat1, 0.202933607, 2.639675646, 0.868519096165,0.35136561188168474734,0.8153771730870395,NS,FAT atypical cadherin 1
12881,ENSMUSG00000085379,2310058D17Rik,-0.359948288,-0.135691349, 0.865486238758,0.35220794699983543063,0.8153771730870395,NS,RIKEN cDNA 2310058D17 gene
13549,ENSMUSG00000097908,4933404O12Rik, 0.201254215, 1.970487598, 0.865576908167,0.35218272487913915292,0.8153771730870395,NS,RIKEN cDNA 4933404O12 gene
14039,ENSMUSG00000110325,Gm45293, 0.476689487,-0.590610592, 0.869112793460,0.35120104203265872789,0.8153771730870395,NS,predicted gene 45293
6106,ENSMUSG00000031012,Cask, 0.177136977, 3.430080499, 0.863535091533,0.35275130860777348385,0.8154307598155986,NS,calcium/calmodulin-dependent serine protein kinase (MAGUK family)
7465,ENSMUSG00000035245,Eogt, 0.192806844, 2.630696970, 0.863084920842,0.35287683600233021863,0.8154307598155986,NS,EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase
7761,ENSMUSG00000036568,Bicral,-0.120040274, 3.912274909, 0.862841836477,0.35294464398057967536,0.8154307598155986,NS,BRD4 interacting chromatin remodeling complex associated protein like
10045,ENSMUSG00000047804,Akap10, 0.152841832, 3.149330869, 0.863969072838,0.35263035323660824050,0.8154307598155986,NS,A kinase (PRKA) anchor protein 10
10936,ENSMUSG00000055653,Gpc3, 0.174663719, 2.984489477, 0.863460461488,0.35277211453105555838,0.8154307598155986,NS,glypican 3
11261,ENSMUSG00000058922,Gm10052,-0.261510895, 1.317313142, 0.862800732001,0.35295611176430230493,0.8154307598155986,NS,predicted pseudogene 10052
13370,ENSMUSG00000096740,Lbhd1,-0.369171049,-0.162295575, 0.863588148119,0.35273651811361866892,0.8154307598155986,NS,LBH domain containing 1
13402,ENSMUSG00000097078,Gm26566, 0.145408756, 3.253184987, 0.862942042573,0.35291668950183563425,0.8154307598155986,NS,predicted gene, 26566
1900,ENSMUSG00000020364,Zfp354a,-0.193998008, 2.088484766, 0.862176734513,0.35313026404076713893,0.8154917190896435,NS,zinc finger protein 354A
2408,ENSMUSG00000021495,Fam193b,-0.142421516, 4.823555905, 0.861940780649,0.35319614729578369117,0.8154917190896435,NS,family with sequence similarity 193, member B
4296,ENSMUSG00000026640,Plxna2,-0.165357767, 4.747142463, 0.861892980489,0.35320949614571617303,0.8154917190896435,NS,plexin A2
11571,ENSMUSG00000062198,2700097O09Rik,-0.121718384, 3.765626380, 0.862360262598,0.35307903076638896822,0.8154917190896435,NS,RIKEN cDNA 2700097O09 gene
1122,ENSMUSG00000014164,Klhl3,-0.315877096, 0.592599034, 0.860823442767,0.35350835955890591578,0.8156911271580051,NS,kelch-like 3
4988,ENSMUSG00000028278,Rragd, 0.125911328, 7.853078746, 0.860568384706,0.35357968205060641420,0.8156911271580051,NS,Ras-related GTP binding D
7118,ENSMUSG00000033909,Usp36,-0.110132320, 4.988813592, 0.861087235812,0.35343461516324070626,0.8156911271580051,NS,ubiquitin specific peptidase 36
7974,ENSMUSG00000037364,Srrt, 0.117769852, 5.202320226, 0.860977994621,0.35346515142255097164,0.8156911271580051,NS,serrate RNA effector molecule homolog (Arabidopsis)
12009,ENSMUSG00000069135,Cep43,-0.142500444, 4.345730203, 0.860585784424,0.35357481590119788084,0.8156911271580051,NS,centrosomal protein 43
10241,ENSMUSG00000049382,Krt8, 0.414584704,-0.537484004, 0.860309751190,0.35365202443901111451,0.8157270611859694,NS,keratin 8
1400,ENSMUSG00000017721,Pigt,-0.106035964, 5.036783227, 0.860035245048,0.35372882869272737061,0.8157732736823130,NS,phosphatidylinositol glycan anchor biosynthesis, class T
275,ENSMUSG00000002014,Ssr4,-0.106358524, 5.308015301, 0.859572593635,0.35385832584142307145,0.8157999776254458,NS,signal sequence receptor, delta
1401,ENSMUSG00000017724,Etv4,-0.322566729, 0.631530335, 0.858239736383,0.35423175807360463008,0.8157999776254458,NS,ets variant 4
2923,ENSMUSG00000022679,Mpv17l, 0.339512335,-0.022690888, 0.858246039118,0.35422999094191426339,0.8157999776254458,NS,Mpv17 transgene, kidney disease mutant-like
3207,ENSMUSG00000023971,Rrp36,-0.136453999, 3.316797562, 0.857158094544,0.35453520252407161317,0.8157999776254458,NS,ribosomal RNA processing 36
3598,ENSMUSG00000024902,Mrpl11,-0.124067336, 5.070276359, 0.857366766840,0.35447663379589078314,0.8157999776254458,NS,mitochondrial ribosomal protein L11
4496,ENSMUSG00000027131,Emc4,-0.106690530, 5.553935996, 0.859110906448,0.35398761772109887946,0.8157999776254458,NS,ER membrane protein complex subunit 4
5174,ENSMUSG00000028684,Urod,-0.110140366, 5.397592719, 0.858166522868,0.35425228622472565432,0.8157999776254458,NS,uroporphyrinogen decarboxylase
5358,ENSMUSG00000029063,Nadk, 0.110877757, 4.650664312, 0.858993655713,0.35402046315539603683,0.8157999776254458,NS,NAD kinase
8869,ENSMUSG00000040532,Abhd11,-0.117746933, 4.941502253, 0.857533618218,0.35442981260341799299,0.8157999776254458,NS,abhydrolase domain containing 11
9602,ENSMUSG00000044442,N6amt1,-0.145486941, 3.303194979, 0.858241712313,0.35423120407020980416,0.8157999776254458,NS,N-6 adenine-specific DNA methyltransferase 1 (putative)
11077,ENSMUSG00000057054,Inca1,-0.232100424, 1.452708799, 0.857579916946,0.35441682193196799577,0.8157999776254458,NS,inhibitor of CDK, cyclin A1 interacting protein 1
11227,ENSMUSG00000058587,Tmod3, 0.116992558, 4.438145270, 0.857323332463,0.35448882357202066151,0.8157999776254458,NS,tropomodulin 3
