,Ensembl,Symbol,s28mo_AR_F-s28mo_C_F_logFC,s28mo_AR_F-s28mo_C_F_logCPM,s28mo_AR_F-s28mo_C_F_LR,s28mo_AR_F-s28mo_C_F_PValue,s28mo_AR_F-s28mo_C_F_FDR,s28mo_AR_F-s28mo_C_F_Status,Description
8084,ENSMUSG00000037692,Ahdc1,-0.10211888823,4.99062887,0.27571679572269403,0.599522422807,0.99913516,NA,"AT hook, DNA binding motif, containing 1"
8085,ENSMUSG00000037697,Ddhd1,-0.08176634646,2.41574065,0.12092735922479259,0.728030862121,0.99913516,NA,DDHD domain containing 1
8086,ENSMUSG00000037703,Lzts3,0.25218778498,2.71108902,1.56747265466101027,0.210574425436,0.99913516,NA,"leucine zipper, putative tumor suppressor family member 3"
8087,ENSMUSG00000037706,Cd81,-0.05299928242,5.79806207,0.15295111264267724,0.695730972329,0.99913516,NA,CD81 antigen
8089,ENSMUSG00000037710,Cisd1,0.01832382996,6.96182814,0.01404397390379586,0.905665732185,0.99913516,NA,CDGSH iron sulfur domain 1
8090,ENSMUSG00000037712,Fermt2,0.11628623594,7.30689851,0.58533615749837509,0.444228285800,0.99913516,NA,fermitin family member 2
8091,ENSMUSG00000037720,Tmem33,-0.16251125177,4.17238083,1.09919994830704670,0.294441749255,0.99913516,NA,transmembrane protein 33
8092,ENSMUSG00000037722,Gnpnat1,-0.04842694108,3.63920501,0.08787330267135340,0.766898423265,0.99913516,NA,glucosamine-phosphate N-acetyltransferase 1
8093,ENSMUSG00000037730,Mynn,-0.03212745909,3.70531937,0.03966153269169448,0.842143819010,0.99913516,NA,myoneurin
8094,ENSMUSG00000037731,Themis2,-0.07700903528,0.99903164,0.05181686626486348,0.819931420350,0.99913516,NA,thymocyte selection associated family member 2
8095,ENSMUSG00000037735,2810032G03Rik,0.39498372822,0.87160592,1.20321513766591792,0.272680021546,0.99913516,NA,RIKEN cDNA 2810032G03 gene
8096,ENSMUSG00000037736,Limch1,0.16461560081,7.14504477,1.05330543993068559,0.304747040733,0.99913516,NA,LIM and calponin homology domains 1
8097,ENSMUSG00000037740,Mrps26,0.00330256756,5.05397251,0.00054604817616699,0.981356990577,0.99913516,NA,mitochondrial ribosomal protein S26
8098,ENSMUSG00000037742,Eef1a1,-0.14141002332,8.96921017,0.68030766467796866,0.409480801039,0.99913516,NA,eukaryotic translation elongation factor 1 alpha 1
8099,ENSMUSG00000037747,Phyhipl,0.29334081875,1.08498246,0.90533389483389382,0.341355512584,0.99913516,NA,phytanoyl-CoA hydroxylase interacting protein-like
8100,ENSMUSG00000037750,Fam222b,0.07628463427,3.09143024,0.17573732744589154,0.675062400017,0.99913516,NA,"family with sequence similarity 222, member B"
8101,ENSMUSG00000037752,Xkr8,-0.26684663568,0.59678741,0.58144230478412240,0.445747538191,0.99913516,NA,X-linked Kx blood group related 8
8102,ENSMUSG00000037754,Ppp1r16b,-0.17501942906,2.26736886,0.60183183240625571,0.437879951365,0.99913516,NA,"protein phosphatase 1, regulatory subunit 16B"
8103,ENSMUSG00000037761,Actr5,0.04674130821,2.36054565,0.03477954129654304,0.852058373265,0.99913516,NA,ARP5 actin-related protein 5
8104,ENSMUSG00000037762,Slc16a9,-0.35710918896,3.22711342,2.26363995744146074,0.132442437991,0.99913516,NA,"solute carrier family 16 (monocarboxylic acid transporters), member 9"
8105,ENSMUSG00000037772,Mrpl23,0.06944151618,5.63689353,0.24886434066220176,0.617875867626,0.99913516,NA,mitochondrial ribosomal protein L23
8106,ENSMUSG00000037773,Pced1a,0.12942906140,3.04200488,0.52290683899666468,0.469604334394,0.99913516,NA,PC-esterase domain containing 1A
8107,ENSMUSG00000037784,Dzip1l,0.42680853353,0.45730188,1.40601388324704812,0.235719240007,0.99913516,NA,DAZ interacting protein 1-like
8108,ENSMUSG00000037787,Coa8,-0.01546264519,4.61053444,0.01106800192442958,0.916213483097,0.99913516,NA,cytochrome c oxidase assembly factor 8
8109,ENSMUSG00000037788,Vopp1,-0.22765111970,2.24973799,0.91431531811483868,0.338972024539,0.99913516,NA,"vesicular, overexpressed in cancer, prosurvival protein 1"
8110,ENSMUSG00000037791,Phf12,0.05497567197,4.41000180,0.10376717943952229,0.747354867369,0.99913516,NA,PHD finger protein 12
8111,ENSMUSG00000037795,N4bp2,-0.16415719471,2.36171883,0.50283338071617401,0.478257797915,0.99913516,NA,NEDD4 binding protein 2
8112,ENSMUSG00000037798,Mat1a,-0.85430999188,-0.15316044,0.91410995295416519,0.339026273881,0.99913516,NA,"methionine adenosyltransferase I, alpha"
8113,ENSMUSG00000037805,Rpl10a,-0.04752813771,7.45369022,0.08521335117379891,0.770352945077,0.99913516,NA,ribosomal protein L10A
8114,ENSMUSG00000037808,Fam76b,0.03655619199,2.99946857,0.03566241095438283,0.850214349315,0.99913516,NA,"family with sequence similarity 76, member B"
8115,ENSMUSG00000037813,D630003M21Rik,0.13840132073,1.33662967,0.15809844397487449,0.690913301231,0.99913516,NA,RIKEN cDNA D630003M21 gene
8116,ENSMUSG00000037815,Ctnna1,0.09952857324,6.52156458,0.44462561854160132,0.504898274315,0.99913516,NA,"catenin (cadherin associated protein), alpha 1"
8117,ENSMUSG00000037816,Fbxw17,0.18725679603,2.08724013,0.64600496356113002,0.421544641032,0.99913516,NA,F-box and WD-40 domain protein 17
8119,ENSMUSG00000037820,Tgm2,0.06756984892,6.04484751,0.22217138401089187,0.637390390120,0.99913516,NA,"transglutaminase 2, C polypeptide"
8120,ENSMUSG00000037822,Smim14,0.01801558150,4.97598559,0.01722588405097625,0.895579588266,0.99913516,NA,small integral membrane protein 14
8121,ENSMUSG00000037824,Tspan14,-0.34497441063,3.29858137,2.65152855740881854,0.103450378520,0.99913516,NA,tetraspanin 14
8123,ENSMUSG00000037827,Gm5884,-0.08598865892,0.96860505,0.06042139790718259,0.805831139436,0.99913516,NA,predicted pseudogene 5884
8124,ENSMUSG00000037845,Fdxacb1,-0.14582194070,2.32664895,0.44829502510201658,0.503145733712,0.99913516,NA,ferredoxin-fold anticodon binding domain containing 1
8125,ENSMUSG00000037846,Rtkn2,0.73430010441,0.26202240,3.58158014784757173,0.058423553211,0.99913516,NA,rhotekin 2
8126,ENSMUSG00000037847,Nmrk1,0.30626406217,1.55017687,1.24261516750086409,0.264967641902,0.99913516,NA,nicotinamide riboside kinase 1
8127,ENSMUSG00000037851,Iars,-0.01051411386,6.46093469,0.00514624094193294,0.942810967458,0.99913516,NA,isoleucine-tRNA synthetase
8128,ENSMUSG00000037852,Cpe,0.13326325126,8.08248508,0.68748840290726321,0.407019984009,0.99913516,NA,carboxypeptidase E
8129,ENSMUSG00000037855,Zfp365,-0.71572093918,-0.62001144,2.44184320270735356,0.118137336995,0.99913516,NA,zinc finger protein 365
8130,ENSMUSG00000037857,Nufip2,-0.07309494106,4.31955595,0.24726087979262124,0.619010414225,0.99913516,NA,nuclear fragile X mental retardation protein interacting protein 2
8131,ENSMUSG00000037868,Egr2,-0.06339893316,-0.11798366,0.01179967932101533,0.913498876912,0.99913516,NA,early growth response 2
8132,ENSMUSG00000037872,Ackr1,0.06402896311,1.24955932,0.03995198634579644,0.841574487381,0.99913516,NA,atypical chemokine receptor 1 (Duffy blood group)
8133,ENSMUSG00000037876,Jmjd1c,-0.30474181394,5.36167021,4.35406587499144138,0.036920701986,0.99913516,NA,jumonji domain containing 1C
8134,ENSMUSG00000037885,Stk35,0.21226477711,3.69264269,1.52430885647582581,0.216968597543,0.99913516,NA,serine/threonine kinase 35
8135,ENSMUSG00000037887,Dusp8,-0.12092251509,5.13813630,0.51007386779456709,0.475106881030,0.99913516,NA,dual specificity phosphatase 8
8136,ENSMUSG00000037890,Wdr19,-0.12072737414,0.99068023,0.15394049390517761,0.694797768455,0.99913516,NA,WD repeat domain 19
8137,ENSMUSG00000037892,Pcdh18,0.31801751883,1.28226716,0.99554917005583876,0.318389880463,0.99913516,NA,protocadherin 18
8138,ENSMUSG00000037894,H2az1,-0.14807359927,5.95789471,0.69938692356447874,0.402989773510,0.99913516,NA,H2A.Z variant histone 1
8139,ENSMUSG00000037896,Rcor1,0.11542454978,3.87897227,0.49217338407531219,0.482959406167,0.99913516,NA,REST corepressor 1
8140,ENSMUSG00000037902,Sirpa,-0.11724242749,3.78638328,0.50452528997553969,0.477518468976,0.99913516,NA,signal-regulatory protein alpha
8141,ENSMUSG00000037904,Ankrd9,0.21046768392,7.38330150,1.37999438417990383,0.240102103914,0.99913516,NA,ankyrin repeat domain 9
8142,ENSMUSG00000037905,Bri3bp,-0.02588231245,2.25830154,0.01428584907167574,0.904860682766,0.99913516,NA,Bri3 binding protein
8143,ENSMUSG00000037907,Ankrd13b,0.21503789425,4.51623492,2.11270737446136181,0.146080673026,0.99913516,NA,ankyrin repeat domain 13b
8144,ENSMUSG00000037916,Ndufv1,-0.06637120866,8.68552943,0.13927194751015293,0.709005870292,0.99913516,NA,NADH:ubiquinone oxidoreductase core subunit V1
8145,ENSMUSG00000037921,Ddx60,0.17844349076,0.40830132,0.23118403065024085,0.630647274084,0.99913516,NA,DExD/H box helicase 60
8146,ENSMUSG00000037926,Ssh2,-0.06405816394,6.50472576,0.10466075277542330,0.746306656641,0.99913516,NA,slingshot protein phosphatase 2
8147,ENSMUSG00000037933,Bicd2,-0.08539203038,5.68629973,0.36043678000816826,0.548263759101,0.99913516,NA,BICD cargo adaptor 2
8148,ENSMUSG00000037935,Smarce1,0.08096236638,5.43235707,0.32118129021267894,0.570898596189,0.99913516,NA,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
8149,ENSMUSG00000037936,Scarb1,-0.09632519540,3.39146984,0.29441744042904983,0.587403537986,0.99913516,NA,"scavenger receptor class B, member 1"
8150,ENSMUSG00000037938,Chchd5,0.20985432552,2.56253508,1.08632974756674083,0.297285851206,0.99913516,NA,coiled-coil-helix-coiled-coil-helix domain containing 5
8151,ENSMUSG00000037940,Inpp4b,0.05644247706,3.86696104,0.08983063701959182,0.764392576057,0.99913516,NA,"inositol polyphosphate-4-phosphatase, type II"
8152,ENSMUSG00000037946,Fgd3,-0.65533747843,0.87177802,4.26645025295169944,0.038872054717,0.99913516,NA,"FYVE, RhoGEF and PH domain containing 3"
8153,ENSMUSG00000037949,Ano10,0.00996469835,5.18199650,0.00528170184392351,0.942064489995,0.99913516,NA,anoctamin 10
8154,ENSMUSG00000037957,Wdr20,0.06652180984,3.68941200,0.14961606596498633,0.698902529687,0.99913516,NA,WD repeat domain 20
8155,ENSMUSG00000037958,Nsrp1,0.11060668555,4.30637271,0.43988689065218800,0.507177053473,0.99913516,NA,nuclear speckle regulatory protein 1
8156,ENSMUSG00000037960,Card19,-0.07382342147,4.93904631,0.24388083421055740,0.621417115675,0.99913516,NA,"caspase recruitment domain family, member 19"
8157,ENSMUSG00000037965,Zc3h7a,0.00117845471,4.14426546,0.00006108800814797,0.993763892083,0.99913516,NA,zinc finger CCCH type containing 7 A
8158,ENSMUSG00000037966,Ninj1,0.04005787218,4.20875681,0.04045878055213414,0.840586227124,0.99913516,NA,ninjurin 1
8159,ENSMUSG00000037971,1110032A03Rik,0.10710692571,3.17236001,0.31835781465966084,0.572596213467,0.99913516,NA,RIKEN cDNA 1110032A03 gene
8160,ENSMUSG00000037972,Snn,-0.06113836994,2.11296800,0.06067073017464564,0.805438947713,0.99913516,NA,stannin
8162,ENSMUSG00000037979,Ccdc92,-0.01759977116,-0.56111194,0.00100535753593611,0.974705414621,0.99913516,NA,coiled-coil domain containing 92
8163,ENSMUSG00000037982,Gm9725,0.21827929068,3.15077582,1.28875731634992885,0.256277087764,0.99913516,NA,predicted gene 9725
8164,ENSMUSG00000037989,Wnk2,-0.02360126294,7.20310655,0.02025113869356687,0.886837915988,0.99913516,NA,WNK lysine deficient protein kinase 2
8165,ENSMUSG00000037990,Sh3rf3,-0.55936293837,-0.20705908,1.59335773669307246,0.206847062162,0.99913516,NA,SH3 domain containing ring finger 3
8166,ENSMUSG00000037991,Rmi2,-1.23960379379,-0.07782379,4.56625542668328688,0.032607766573,0.99913516,NA,RecQ mediated genome instability 2
8167,ENSMUSG00000037992,Rara,-0.10061298769,2.81918294,0.23399880725841671,0.628574495553,0.99913516,NA,"retinoic acid receptor, alpha"
8168,ENSMUSG00000037993,Dhx38,0.07940653201,4.51461800,0.27687005147610666,0.598760072897,0.99913516,NA,DEAH (Asp-Glu-Ala-His) box polypeptide 38
8169,ENSMUSG00000037996,Slc24a2,-0.12890405975,0.64276488,0.16538878780665422,0.684242882229,0.99913516,NA,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2"
8170,ENSMUSG00000037997,Parp11,-0.14419422181,1.43914811,0.23931918265268282,0.624698269857,0.99913516,NA,"poly (ADP-ribose) polymerase family, member 11"
8171,ENSMUSG00000037999,Arap2,0.23284555777,1.60892186,0.66855723627356856,0.413555072748,0.99913516,NA,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
8172,ENSMUSG00000038000,Acd,-0.19605436915,2.31273656,0.76039339364169178,0.383205439158,0.99913516,NA,adrenocortical dysplasia
8173,ENSMUSG00000038002,Cramp1,-0.01327042087,3.80666692,0.00656492939967279,0.935422665665,0.99913516,NA,cramped chromatin regulator 1
8174,ENSMUSG00000038005,Hpf1,0.02031715199,2.82373029,0.01160782997277510,0.914202224539,0.99913516,NA,histone PARylation factor 1
8175,ENSMUSG00000038007,Acer2,-0.39293576065,2.54442642,1.39461252011976100,0.237627697238,0.99913516,NA,alkaline ceramidase 2
8176,ENSMUSG00000038013,Wipf2,-0.17986300061,2.86337785,0.73992006038096125,0.389686486826,0.99913516,NA,"WAS/WASL interacting protein family, member 2"
8177,ENSMUSG00000038014,Fam120a,-0.04181608396,7.07018087,0.06909746003429973,0.792655437531,0.99913516,NA,"family with sequence similarity 120, member A"
8178,ENSMUSG00000038022,Mindy4,0.27177750750,0.98567631,0.75801167313003148,0.383951481591,0.99913516,NA,MINDY lysine 48 deubiquitinase 4
8179,ENSMUSG00000038023,Atp6v0a2,-0.04069698312,5.44821002,0.07865304466449885,0.779131129202,0.99913516,NA,"ATPase, H+ transporting, lysosomal V0 subunit A2"
8180,ENSMUSG00000038024,Dennd4c,0.20298085435,5.72330389,1.76248819349216745,0.184314463128,0.99913516,NA,DENN/MADD domain containing 4C
8181,ENSMUSG00000038025,Phf2,0.08473928788,6.02282400,0.34773252413158673,0.555399508168,0.99913516,NA,PHD finger protein 2
8182,ENSMUSG00000038028,Tigar,0.15020810694,6.90804549,0.93169821839316569,0.334422032557,0.99913516,NA,Trp53 induced glycolysis regulatory phosphatase
8183,ENSMUSG00000038034,Igsf8,-0.15958643454,4.27606124,1.00806606349571481,0.315366596512,0.99913516,NA,"immunoglobulin superfamily, member 8"
8184,ENSMUSG00000038037,Socs1,0.40801452535,-0.54560972,0.89801180997159946,0.343315377913,0.99913516,NA,suppressor of cytokine signaling 1
8185,ENSMUSG00000038039,Gcc2,0.02993226348,5.01883901,0.05072222547982586,0.821811279538,0.99913516,NA,GRIP and coiled-coil domain containing 2
8186,ENSMUSG00000038042,Ptpdc1,-0.11317914126,2.75541006,0.32693070437082383,0.567472014362,0.99913516,NA,protein tyrosine phosphatase domain containing 1
8187,ENSMUSG00000038046,Mrm3,-0.16499040632,3.79882521,0.83764801004382150,0.360070308624,0.99913516,NA,mitochondrial rRNA methyltransferase 3
8188,ENSMUSG00000038047,Haus6,0.04258931389,3.05667175,0.05808373172520132,0.809550724016,0.99913516,NA,"HAUS augmin-like complex, subunit 6"
8189,ENSMUSG00000038055,Dexi,0.17676119023,4.76911204,1.32513545589562920,0.249672472458,0.99913516,NA,dexamethasone-induced transcript
8190,ENSMUSG00000038056,Kmt2c,0.08623515200,5.60821338,0.30551395453752850,0.580446138177,0.99913516,NA,lysine (K)-specific methyltransferase 2C
8191,ENSMUSG00000038058,Nod1,0.16438048877,3.78748658,0.94019513238304775,0.332227663655,0.99913516,NA,nucleotide-binding oligomerization domain containing 1
8192,ENSMUSG00000038059,Smim3,-0.32391313250,0.60254475,0.67051021373566133,0.412873779866,0.99913516,NA,small integral membrane protein 3
8193,ENSMUSG00000038064,Cldn22,-0.64536902634,-0.51438302,1.58250456928269578,0.208400299074,0.99913516,NA,claudin 22
8194,ENSMUSG00000038065,Mturn,-0.08710781058,4.02133888,0.24176862187621495,0.622931631022,0.99913516,NA,"maturin, neural progenitor differentiation regulator homolog (Xenopus)"
8196,ENSMUSG00000038069,Cdkn2aip,-0.01755419482,3.13687210,0.01002716517094582,0.920236566473,0.99913516,NA,CDKN2A interacting protein
8197,ENSMUSG00000038070,Cntln,0.28891938758,1.16566319,0.90344296175958672,0.341860201056,0.99913516,NA,"centlein, centrosomal protein"
8198,ENSMUSG00000038072,Galnt11,0.09562934250,3.64888159,0.32330847682742769,0.569626122551,0.99913516,NA,polypeptide N-acetylgalactosaminyltransferase 11
8199,ENSMUSG00000038074,Fkbp14,-0.03485606815,2.47221882,0.02360392561855873,0.877896993498,0.99913516,NA,FK506 binding protein 14
8200,ENSMUSG00000038077,Kcna6,-0.08407424479,0.46049735,0.03927012734328006,0.842914469885,0.99913516,NA,"potassium voltage-gated channel, shaker-related, subfamily, member 6"
8201,ENSMUSG00000038079,Tmem237,0.13822256946,1.76901920,0.30978791075262524,0.577810360931,0.99913516,NA,transmembrane protein 237
8202,ENSMUSG00000038080,Kdm1b,0.00731800114,4.12126175,0.00231675410080001,0.961610507990,0.99913516,NA,lysine (K)-specific demethylase 1B
8203,ENSMUSG00000038084,Opa1,-0.03387100871,6.98794894,0.04616188262142096,0.829881800797,0.99913516,NA,"OPA1, mitochondrial dynamin like GTPase"
8204,ENSMUSG00000038085,Cnbd2,0.19800926710,1.82694761,0.66482413309331623,0.414861991234,0.99913516,NA,cyclic nucleotide binding domain containing 2
8205,ENSMUSG00000038086,Hspb2,-0.04521949454,5.79588332,0.07852159161665995,0.779310991241,0.99913516,NA,heat shock protein 2
8206,ENSMUSG00000038095,Sbno1,0.02474824977,5.36690595,0.03224736864151723,0.857485821697,0.99913516,NA,strawberry notch 1
8207,ENSMUSG00000038102,Trappc11,0.17173476658,5.32357084,1.21194968078284759,0.270946336080,0.99913516,NA,trafficking protein particle complex 11
8208,ENSMUSG00000038116,Phf20,0.11890739486,5.40454104,0.66012068017987602,0.416517341873,0.99913516,NA,PHD finger protein 20
8209,ENSMUSG00000038119,Cdon,0.27705580667,3.96000636,2.72439309733230539,0.098825680165,0.99913516,NA,cell adhesion molecule-related/down-regulated by oncogenes
8210,ENSMUSG00000038121,Fam210a,-0.17029499752,7.11580716,0.91821587819012507,0.337943860844,0.99913516,NA,"family with sequence similarity 210, member A"
8211,ENSMUSG00000038122,Tbc1d32,-0.05874439384,1.62866494,0.04845058042812300,0.825781650991,0.99913516,NA,"TBC1 domain family, member 32"
8212,ENSMUSG00000038126,Mphosph9,-0.24916869339,2.37036286,1.05200021350490847,0.305046869107,0.99913516,NA,M-phase phosphoprotein 9
8213,ENSMUSG00000038127,Ccdc50,-0.05149650664,7.06971376,0.10687409062920494,0.743731396538,0.99913516,NA,coiled-coil domain containing 50
8214,ENSMUSG00000038132,Rbm24,0.29203653661,7.56579613,2.20714907195866772,0.137372332517,0.99913516,NA,RNA binding motif protein 24
8215,ENSMUSG00000038141,Tmem181a,-0.11256375362,3.14858382,0.41585560164774282,0.519012296272,0.99913516,NA,transmembrane protein 181A
8216,ENSMUSG00000038143,Stox2,0.06856873564,3.59534911,0.11156139917863683,0.738373459630,0.99913516,NA,storkhead box 2
8217,ENSMUSG00000038145,Snrk,-0.18646108346,6.12694756,1.32149518928100917,0.250323887181,0.99913516,NA,SNF related kinase
8218,ENSMUSG00000038146,Notch3,0.11908760883,4.66385756,0.58479419362847196,0.444439261777,0.99913516,NA,notch 3
8219,ENSMUSG00000038147,Cd84,-0.75025620939,0.22025920,3.44638613241401748,0.063390228736,0.99913516,NA,CD84 antigen
8220,ENSMUSG00000038150,Ormdl3,-0.07486824631,5.42548707,0.24143119326178208,0.623174337222,0.99913516,NA,ORM1-like 3 (S. cerevisiae)
8221,ENSMUSG00000038151,Prdm1,-0.52252628464,-0.49787416,1.13466252354471209,0.286782994887,0.99913516,NA,"PR domain containing 1, with ZNF domain"
8222,ENSMUSG00000038152,5033430I15Rik,-0.23840262066,0.08312301,0.28737573319884202,0.591907150801,0.99913516,NA,RIKEN cDNA 5033430I15 gene
8223,ENSMUSG00000038155,Gstp2,0.19934805928,5.96591110,1.37344616217892224,0.241220666737,0.99913516,NA,"glutathione S-transferase, pi 2"
8224,ENSMUSG00000038156,Spon1,0.13877043718,2.76553257,0.13840097052726108,0.709875867007,0.99913516,NA,"spondin 1, (f-spondin) extracellular matrix protein"
8225,ENSMUSG00000038160,Atg5,0.10037775412,3.39605586,0.35361427232840237,0.552074274346,0.99913516,NA,autophagy related 5
8226,ENSMUSG00000038168,P3h2,-0.38175610410,2.65939276,3.08711937100279066,0.078914395875,0.99913516,NA,prolyl 3-hydroxylase 2
8227,ENSMUSG00000038170,Pde4dip,0.23033542276,12.32263177,1.54307957902483395,0.214159997463,0.99913516,NA,phosphodiesterase 4D interacting protein (myomegalin)
8228,ENSMUSG00000038172,Ttc39b,-0.18865017079,3.31213038,1.15739412755183357,0.282006631729,0.99913516,NA,tetratricopeptide repeat domain 39B
8229,ENSMUSG00000038173,Enpp6,0.34481721412,-0.42663816,0.61492134444761737,0.432940831287,0.99913516,NA,ectonucleotide pyrophosphatase/phosphodiesterase 6
8230,ENSMUSG00000038174,Fam126b,-0.45712653754,3.83411775,5.65239744671685784,0.017431524459,0.99913516,NA,"family with sequence similarity 126, member B"
8231,ENSMUSG00000038175,Mylip,-0.14748343802,4.14921529,0.29843862900222362,0.584862919799,0.99913516,NA,myosin regulatory light chain interacting protein
8232,ENSMUSG00000038178,Slc43a2,-0.19826959333,5.70283560,1.26780619979115983,0.260178639093,0.99913516,NA,"solute carrier family 43, member 2"
8233,ENSMUSG00000038181,Chpf2,0.16890806108,4.99836339,0.47482562532742989,0.490775491758,0.99913516,NA,chondroitin polymerizing factor 2
8234,ENSMUSG00000038187,Btbd10,0.22851726121,2.79869933,1.33447111899089554,0.248011356018,0.99913516,NA,BTB (POZ) domain containing 10
8235,ENSMUSG00000038188,Scarf1,-0.22375779134,2.36388067,0.94452618436783364,0.331116534807,0.99913516,NA,"scavenger receptor class F, member 1"
8236,ENSMUSG00000038195,Rilp,-0.12129349605,4.88029049,0.47471620146158777,0.490825458942,0.99913516,NA,Rab interacting lysosomal protein
8237,ENSMUSG00000038201,Kcna7,-0.15915472329,6.92269107,0.71240130469139729,0.398647787721,0.99913516,NA,"potassium voltage-gated channel, shaker-related subfamily, member 7"
8238,ENSMUSG00000038203,Hoxa13,0.45563626078,2.49560009,3.04092105154256842,0.081189838758,0.99913516,NA,homeobox A13
8239,ENSMUSG00000038204,Asb10,0.04963531500,6.45819089,0.08511994535017209,0.770475309610,0.99913516,NA,ankyrin repeat and SOCS box-containing 10
8240,ENSMUSG00000038205,Prkab2,0.22217110828,8.30169639,1.46944629038159746,0.225433076922,0.99913516,NA,"protein kinase, AMP-activated, beta 2 non-catalytic subunit"
8241,ENSMUSG00000038206,Fbxo8,0.06088639772,4.44934538,0.17669713948994170,0.674227167411,0.99913516,NA,F-box protein 8
8242,ENSMUSG00000038208,Pgap3,0.14558880342,1.69046950,0.35419910645088687,0.551745688713,0.99913516,NA,post-GPI attachment to proteins 3
8243,ENSMUSG00000038210,Hoxa11,0.53949889366,2.21462355,2.72367891243169780,0.098869897994,0.99913516,NA,homeobox A11
8244,ENSMUSG00000038212,Mfsd14b,-0.07915831465,3.29503448,0.21148094576962917,0.645609122003,0.99913516,NA,major facilitator superfamily domain containing 14B
8245,ENSMUSG00000038213,Tapbpl,0.13993160259,1.63236047,0.29666606183845801,0.585980089111,0.99913516,NA,TAP binding protein-like
8246,ENSMUSG00000038214,Bend3,0.07664988483,2.68665921,0.15366428247239972,0.695057947587,0.99913516,NA,BEN domain containing 3
8247,ENSMUSG00000038215,Cep44,0.20044769569,2.47498507,0.90907225025472105,0.340360697898,0.99913516,NA,centrosomal protein 44
8249,ENSMUSG00000038217,Tlcd2,0.13938176993,0.72444002,0.16636590892033887,0.683361943629,0.99913516,NA,TLC domain containing 2
8250,ENSMUSG00000038225,Primpol,0.06571209191,0.73176571,0.04017672477439582,0.841135442518,0.99913516,NA,primase and polymerase (DNA-directed)
8251,ENSMUSG00000038227,Hoxa9,-0.09225385415,3.55377092,0.27000502401569904,0.603328402160,0.99913516,NA,homeobox A9
8252,ENSMUSG00000038233,Gask1a,-0.69485008472,-0.39808034,2.66075194548900384,0.102852101451,0.99913516,NA,golgi associated kinase 1A
8253,ENSMUSG00000038235,F11r,-0.17545031071,2.93467271,0.92344673106908404,0.336571597739,0.99913516,NA,F11 receptor
8254,ENSMUSG00000038236,Hoxa7,-0.00278778074,3.05468672,0.00024586270499150,0.987489674966,0.99913516,NA,homeobox A7
8255,ENSMUSG00000038239,Hrc,0.02709908490,9.73879345,0.02737399911744376,0.868589096095,0.99913516,NA,histidine rich calcium binding protein
8256,ENSMUSG00000038240,Pdss2,-0.18672554166,4.30885471,1.22077521746152140,0.269208568926,0.99913516,NA,"prenyl (solanesyl) diphosphate synthase, subunit 2"
8257,ENSMUSG00000038241,Cep250,0.03037905545,3.56335311,0.02977231164561367,0.863007869105,0.99913516,NA,centrosomal protein 250
8258,ENSMUSG00000038244,Mical2,0.04539864036,7.70361807,0.06157063715727418,0.804030487888,0.99913516,NA,"microtubule associated monooxygenase, calponin and LIM domain containing 2"
8259,ENSMUSG00000038248,Sobp,0.26939709580,5.11403865,3.70146074654760326,0.054364853644,0.99913516,NA,sine oculis binding protein
8260,ENSMUSG00000038250,Usp38,0.22289258986,5.15543887,1.78523584243073685,0.181507707289,0.99913516,NA,ubiquitin specific peptidase 38
8261,ENSMUSG00000038252,Ncapd2,-0.18694961707,3.45231063,1.08907119277080522,0.296677094156,0.99913516,NA,"non-SMC condensin I complex, subunit D2"
8262,ENSMUSG00000038253,Hoxa5,-0.62461772196,1.55523621,4.20998576131271296,0.040186674410,0.99913516,NA,homeobox A5
8263,ENSMUSG00000038256,Bcl9,0.10619343539,2.27978473,0.17998602108624695,0.671385254072,0.99913516,NA,B cell CLL/lymphoma 9
8264,ENSMUSG00000038259,Gdf5,0.35691258183,1.66952406,0.53957449897362153,0.462609121368,0.99913516,NA,growth differentiation factor 5
8265,ENSMUSG00000038260,Trpm4,0.03468309756,5.15511502,0.05584656027667201,0.813185324291,0.99913516,NA,"transient receptor potential cation channel, subfamily M, member 4"
8266,ENSMUSG00000038264,Sema7a,-0.21334872629,4.07614781,1.25657983736015311,0.262299474931,0.99913516,NA,"sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A"
8267,ENSMUSG00000038267,Slc22a23,-0.21714068500,4.29044434,1.52097030564447522,0.217472716117,0.99913516,NA,"solute carrier family 22, member 23"
8268,ENSMUSG00000038268,Ovca2,-0.12983001560,2.14396189,0.30202700746591038,0.582614450910,0.99913516,NA,candidate tumor suppressor in ovarian cancer 2
8269,ENSMUSG00000038271,Iffo1,0.10780519433,3.95751870,0.33055233413838181,0.565334034591,0.99913516,NA,intermediate filament family orphan 1
8270,ENSMUSG00000038274,Fau,0.03271003453,7.29790662,0.04667746987180421,0.828949012681,0.99913516,NA,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)
8271,ENSMUSG00000038276,Asic3,0.04701808151,-0.16391381,0.00740838686126999,0.931409192491,0.99913516,NA,acid-sensing (proton-gated) ion channel 3
