,Ensembl,Symbol,s06mo_AR_M-s06mo_C_M_logFC,s06mo_AR_M-s06mo_C_M_logCPM,s06mo_AR_M-s06mo_C_M_LR,s06mo_AR_M-s06mo_C_M_PValue,s06mo_AR_M-s06mo_C_M_FDR,s06mo_AR_M-s06mo_C_M_Status,Description
11217,ENSMUSG00000059013,Sh2d3c,-0.217906505,3.31617295,0.9643834763583,0.326084929562676595349302033355343155562877655029296875000000000000000000000000000,0.75881331965593890043209057694184593856334686279296875000000000000000000000000,NA,SH2 domain containing 3C
4342,ENSMUSG00000026792,Lrsam1,0.156662184,3.62383816,0.9640064557422,0.326179514169360362796368235649424605071544647216796875000000000000000000000000000,0.75890624058099986903869194065919145941734313964843750000000000000000000000000,NA,leucine rich repeat and sterile alpha motif containing 1
4965,ENSMUSG00000028278,Rragd,0.191756123,7.87747984,0.9637294083578,0.326249041266050698872902557923225685954093933105468750000000000000000000000000000,0.75890624058099986903869194065919145941734313964843750000000000000000000000000,NA,Ras-related GTP binding D
10016,ENSMUSG00000047945,Marcksl1,0.393476409,0.04646720,0.9633785805914,0.326337112262141570973028592561604455113410949707031250000000000000000000000000000,0.75890624058099986903869194065919145941734313964843750000000000000000000000000,NA,MARCKS-like 1
12427,ENSMUSG00000075273,Ttc30b,0.291753065,1.74729894,0.9634702526069,0.326314096091564032064979983260855078697204589843750000000000000000000000000000000,0.75890624058099986903869194065919145941734313964843750000000000000000000000000,NA,tetratricopeptide repeat domain 30B
3283,ENSMUSG00000024170,Telo2,0.184832486,3.03046530,0.9620986478374,0.326658690785149363744466199932503513991832733154296875000000000000000000000000000,0.75940711892217260814419432790600694715976715087890625000000000000000000000000,NA,telomere maintenance 2
8430,ENSMUSG00000039043,Arpin,0.223168838,2.28375850,0.9622098436805,0.326630736581278280361573251866502687335014343261718750000000000000000000000000000,0.75940711892217260814419432790600694715976715087890625000000000000000000000000,NA,actin-related protein 2/3 complex inhibitor
4532,ENSMUSG00000027257,Pacsin3,-0.185312399,8.18809847,0.9608323055201,0.326977268071598770049490667588543146848678588867187500000000000000000000000000000,0.75977723606173941384156478306977078318595886230468750000000000000000000000000,NA,protein kinase C and casein kinase substrate in neurons 3
7830,ENSMUSG00000036989,Trim3,-0.139124306,4.47934357,0.9609979461978,0.326935573983275440390627863962436094880104064941406250000000000000000000000000000,0.75977723606173941384156478306977078318595886230468750000000000000000000000000,NA,tripartite motif-containing 3
12985,ENSMUSG00000087305,A430035B10Rik,0.456703245,-0.65202787,0.9611333828394,0.326901487911507804273725241728243418037891387939453125000000000000000000000000000,0.75977723606173941384156478306977078318595886230468750000000000000000000000000,NA,RIKEN cDNA A430035B10 gene
5197,ENSMUSG00000028798,Eif3i,-0.141955104,6.30086779,0.9603022245747,0.327110744274826725774829583315295167267322540283203125000000000000000000000000000,0.75996391563004739300168921545264311134815216064453125000000000000000000000000,NA,"eukaryotic translation initiation factor 3, subunit I"
2996,ENSMUSG00000022881,Rfc4,-0.198048766,2.42625871,0.9577654523097,0.327750513306315160999560021082288585603237152099609375000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,replication factor C (activator 1) 4
3811,ENSMUSG00000025429,Pstpip2,-0.154448894,5.98443949,0.9561897415625,0.328148740308226660733481594434124417603015899658203125000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,proline-serine-threonine phosphatase-interacting protein 2
4122,ENSMUSG00000026255,Efhd1,0.223407974,2.33436223,0.9570848775655,0.327922435227505415511473074730020016431808471679687500000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,EF hand domain containing 1
4230,ENSMUSG00000026536,Ifi211,-0.382641493,0.26712838,0.9574602016212,0.327827608758520294696126029521110467612743377685546875000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,interferon activated gene 211
6643,ENSMUSG00000032349,Elovl5,0.174944504,2.92136636,0.9580945770952,0.327667415050616139815531369094969704747200012207031250000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,"ELOVL family member 5, elongation of long chain fatty acids (yeast)"
6933,ENSMUSG00000033227,Wnt6,-0.344110397,0.22795710,0.9569138544146,0.327965656681548756168353975226636976003646850585937500000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,"wingless-type MMTV integration site family, member 6"
7559,ENSMUSG00000035851,Ythdc1,-0.128967752,4.93680700,0.9566708987628,0.328027070117521857284259567677509039640426635742187500000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,YTH domain containing 1
7655,ENSMUSG00000036282,Naa30,-0.143535911,4.36901297,0.9578979120764,0.327717066169547766030234470235882326960563659667968750000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,"N(alpha)-acetyltransferase 30, NatC catalytic subunit"
9428,ENSMUSG00000043342,Hoxd9,-0.233308846,4.15424656,0.9579168547517,0.327712283364559098242096979447524063289165496826171875000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,homeobox D9
9495,ENSMUSG00000043991,Pura,-0.152308442,4.12640970,0.9561757427849,0.328152281074693297213684672897215932607650756835937500000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,purine rich element binding protein A
9698,ENSMUSG00000045482,Trrap,0.139745065,5.19786341,0.9564005740346,0.328095419744197314138034471397986635565757751464843750000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,transformation/transcription domain-associated protein
11155,ENSMUSG00000058331,Zfp85,0.296537540,0.95332720,0.9568033499615,0.327993587699085875630800046565127559006214141845703125000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,zinc finger protein 85
12378,ENSMUSG00000074782,4833422C13Rik,0.268758535,0.92603436,0.9578662148850,0.327725069548510217209980055486084893345832824707031250000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,RIKEN cDNA 4833422C13 gene
12833,ENSMUSG00000085457,1110046J04Rik,-0.281121189,2.23610969,0.9580999282067,0.327666064219387542788552991623873822391033172607421875000000000000000000000000000,0.76065379642305730456541823514271527528762817382812500000000000000000000000000,NA,RIKEN cDNA 1110046J04 gene
11890,ENSMUSG00000068205,Macrod2,0.178819245,3.42694523,0.9559041593897,0.328220983777583574791947285120841115713119506835937500000000000000000000000000000,0.76068976016642364523789865415892563760280609130859375000000000000000000000000,NA,mono-ADP ribosylhydrolase 2
2140,ENSMUSG00000020865,Abcc3,-0.482503815,-0.38202107,0.9552896121032,0.328376516864638257064967774567776359617710113525390625000000000000000000000000000,0.76069476593980289713670117635047063231468200683593750000000000000000000000000,NA,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3"
4218,ENSMUSG00000026496,Parp1,0.144274640,6.34927597,0.9544251728775,0.328595459654321242481955778202973306179046630859375000000000000000000000000000000,0.76069476593980289713670117635047063231468200683593750000000000000000000000000,NA,"poly (ADP-ribose) polymerase family, member 1"
5057,ENSMUSG00000028479,Gne,0.163569695,3.27412193,0.9549276152051,0.328468178866443971664068612881237640976905822753906250000000000000000000000000000,0.76069476593980289713670117635047063231468200683593750000000000000000000000000,NA,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
7171,ENSMUSG00000034243,Golgb1,-0.138032836,5.94015398,0.9546259524077,0.328544589491627181399024948404985480010509490966796875000000000000000000000000000,0.76069476593980289713670117635047063231468200683593750000000000000000000000000,NA,"golgi autoantigen, golgin subfamily b, macrogolgin 1"
8136,ENSMUSG00000038119,Cdon,0.158686416,4.34444856,0.9548199106922,0.328495457510791843969144565562601201236248016357421875000000000000000000000000000,0.76069476593980289713670117635047063231468200683593750000000000000000000000000,NA,cell adhesion molecule-related/down-regulated by oncogenes
8461,ENSMUSG00000039145,Camk1d,0.252221894,1.61127913,0.9547310709220,0.328517960488918292494275874560116790235042572021484375000000000000000000000000000,0.76069476593980289713670117635047063231468200683593750000000000000000000000000,NA,calcium/calmodulin-dependent protein kinase ID
8659,ENSMUSG00000039899,Fgl2,0.179946236,3.25892117,0.9549814070469,0.328454555971704253991561017755884677171707153320312500000000000000000000000000000,0.76069476593980289713670117635047063231468200683593750000000000000000000000000,NA,fibrinogen-like protein 2
13617,ENSMUSG00000101555,Gm28731,0.289989778,0.78020038,0.9541702169352,0.328660071203992265598259336911723949015140533447265625000000000000000000000000000,0.76072120704960299875097007316071540117263793945312500000000000000000000000000,NA,predicted gene 28731
2240,ENSMUSG00000021103,Mnat1,-0.145445019,3.87362252,0.9536318709476,0.328796555571904181025644220426329411566257476806640625000000000000000000000000000,0.76091397051607978507803409229381941258907318115234375000000000000000000000000,NA,menage a trois 1
4232,ENSMUSG00000026547,Tagln2,0.156883713,4.03451866,0.9514100846376,0.329360631957021254834216961171478033065795898437500000000000000000000000000000000,0.76184954847959218682262871880084276199340820312500000000000000000000000000000,NA,transgelin 2
7154,ENSMUSG00000034177,Rnf43,0.420753500,-0.25915451,0.9517992576636,0.329261734257381366575145875685848295688629150390625000000000000000000000000000000,0.76184954847959218682262871880084276199340820312500000000000000000000000000000,NA,ring finger protein 43
13224,ENSMUSG00000093445,Lrch4,-0.153094953,4.06127232,0.9514768065906,0.329343673590890562152821985364425927400588989257812500000000000000000000000000000,0.76184954847959218682262871880084276199340820312500000000000000000000000000000,NA,leucine-rich repeats and calponin homology (CH) domain containing 4
10676,ENSMUSG00000053477,Tcf4,0.135236609,5.30854432,0.9508545538075,0.329501873356522756441933097448782064020633697509765625000000000000000000000000000,0.76194192305380548102533566634519957005977630615234375000000000000000000000000,NA,transcription factor 4
13381,ENSMUSG00000097286,Gm26684,0.513544043,1.11662575,0.9508339337394,0.329507117472226718213335061591351404786109924316406250000000000000000000000000000,0.76194192305380548102533566634519957005977630615234375000000000000000000000000,NA,"predicted gene, 26684"
8314,ENSMUSG00000038628,Polr3k,0.144440152,4.27225037,0.9505275286319,0.329585055789584635554945180047070607542991638183593750000000000000000000000000000,0.76199894405150980780661029712064191699028015136718750000000000000000000000000,NA,polymerase (RNA) III (DNA directed) polypeptide K
7037,ENSMUSG00000033703,Fcsk,0.175096979,2.83691334,0.9501610895398,0.329678296749145061106389675842365249991416931152343750000000000000000000000000000,0.76209132052792516454076121590333059430122375488281250000000000000000000000000,NA,fucose kinase
10534,ENSMUSG00000052291,5330438D12Rik,0.345227566,0.12415483,0.9496781894217,0.329801224949029858635185519233345985412597656250000000000000000000000000000000000,0.76225228170992642695580343570327386260032653808593750000000000000000000000000,NA,RIKEN cDNA 5330438D12 gene
3078,ENSMUSG00000023066,Rttn,0.327060264,0.33909964,0.9486527185969,0.330062473436223025036184708369546569883823394775390625000000000000000000000000000,0.76264789162394530652733237729989923536777496337890625000000000000000000000000,NA,rotatin
10397,ENSMUSG00000051037,Zfp455,0.437366223,-0.75001626,0.9485877215268,0.330079041333535272428889584261924028396606445312500000000000000000000000000000000,0.76264789162394530652733237729989923536777496337890625000000000000000000000000,NA,zinc finger protein 455
32,ENSMUSG00000000282,Mnt,-0.176925175,4.00500669,0.9432654972360,0.331439451888021485714830305369105190038681030273437500000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,max binding protein
134,ENSMUSG00000001082,Mfsd10,-0.240210039,1.66741836,0.9438404493033,0.331292129534998647244492531171999871730804443359375000000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,major facilitator superfamily domain containing 10
2505,ENSMUSG00000021770,Samd8,-0.140837731,5.28698425,0.9450307056237,0.330987422238204376245818139068433083593845367431640625000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,sterile alpha motif domain containing 8
3118,ENSMUSG00000023286,Ube2j2,-0.136061827,5.30405366,0.9471777299843,0.330438723750960838820844855945324525237083435058593750000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,ubiquitin-conjugating enzyme E2J 2
3369,ENSMUSG00000024376,Epb41l4a,0.296857164,1.28880572,0.9424679596847,0.331643952758526705526520572675508446991443634033203125000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,erythrocyte membrane protein band 4.1 like 4a
3570,ENSMUSG00000024887,Asah2,0.171226521,3.29876469,0.9428766225595,0.331539144332596846798111300813616253435611724853515625000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,N-acylsphingosine amidohydrolase 2
3938,ENSMUSG00000025821,Zfp282,-0.163866064,3.72448086,0.9427217024420,0.331578870992570051701164857149706222116947174072265625000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,zinc finger protein 282
4296,ENSMUSG00000026688,Mgst3,-0.165586900,6.98858842,0.9439883236982,0.331254253165940759640051282985950820147991180419921875000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,microsomal glutathione S-transferase 3
5049,ENSMUSG00000028466,Creb3,-0.139669505,4.59928704,0.9423448031841,0.331675546957718614393684219976421445608139038085937500000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,cAMP responsive element binding protein 3
6129,ENSMUSG00000031157,Pqbp1,0.157543552,3.69792037,0.9433097465039,0.331428110615589022192040147274383343756198883056640625000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,polyglutamine binding protein 1
6308,ENSMUSG00000031596,Slc7a2,0.149689798,5.63744148,0.9436830624853,0.331332448741176788242768225245526991784572601318359375000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"
7099,ENSMUSG00000033961,Zfp446,0.212376878,1.99770018,0.9449532829470,0.331007231202947838077932374289957806468009948730468750000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,zinc finger protein 446
7737,ENSMUSG00000036615,Rfxap,-0.136715919,4.23620486,0.9453001121110,0.330918505590031608587509026619954966008663177490234375000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,regulatory factor X-associated protein
7927,ENSMUSG00000037343,Taf2,0.166215578,3.70441692,0.9431285169424,0.331474563787492682020996426217607222497463226318359375000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,TATA-box binding protein associated factor 2
8172,ENSMUSG00000038214,Bend3,-0.167120676,3.02906312,0.9438003741962,0.331302395317907061311757388466503471136093139648437500000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,BEN domain containing 3
8993,ENSMUSG00000041202,Pla2g2d,0.374523503,0.57393370,0.9441399607992,0.331215419010515987885412414470920339226722717285156250000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,"phospholipase A2, group IID"
9201,ENSMUSG00000042178,Armc5,-0.159284027,4.09562405,0.9457759957635,0.330796816856007480645018858922412618994712829589843750000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,armadillo repeat containing 5
9952,ENSMUSG00000047446,Arl4a,0.133340892,4.70524307,0.9471330375503,0.330450133110826493876288623141590505838394165039062500000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,ADP-ribosylation factor-like 4A
10084,ENSMUSG00000048442,Smim5,0.507516813,-0.81118844,0.9469700343755,0.330491750007815277001554932212457060813903808593750000000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,small integral membrane protein 5
11686,ENSMUSG00000063889,Crem,0.208551524,2.69355085,0.9468335083168,0.330526612308770284531789229731657542288303375244140625000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,cAMP responsive element modulator
11894,ENSMUSG00000068245,Phf11d,0.338396498,0.70961360,0.9428033625358,0.331557929843901866284738844115054234862327575683593750000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,PHD finger protein 11D
12163,ENSMUSG00000072258,Taf1a,-0.194800284,2.33781085,0.9434640530651,0.331388565242583532644005117617780342698097229003906250000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,"TATA-box binding protein associated factor, RNA polymerase I, A"
12680,ENSMUSG00000080875,Gm7332,0.317933863,0.98981883,0.9438029990328,0.331301722917394847467420504472102038562297821044921875000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,predicted gene 7332
13804,ENSMUSG00000106662,Gm43034,-0.234594939,1.95815120,0.9449545644126,0.331006903320968381976285854761954396963119506835937500000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,predicted gene 43034
13909,ENSMUSG00000108832,Gm44832,0.375495342,-0.09761572,0.9434284896970,0.331397678793188599222219181683612987399101257324218750000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,predicted gene 44832
14173,ENSMUSG00000116066,Gm49477,0.202966638,2.44313381,0.9453835398807,0.330897167875845277240642872129683382809162139892578125000000000000000000000000000,0.76313122145902378967718959756894037127494812011718750000000000000000000000000,NA,"predicted gene, 49477"
41,ENSMUSG00000000326,Comt,-0.128904248,5.32526268,0.9414978820911,0.331892922208855745136446557808085344731807708740234375000000000000000000000000000,0.76347585062828582369576224664342589676380157470703125000000000000000000000000,NA,catechol-O-methyltransferase
7990,ENSMUSG00000037580,Gch1,0.311492704,1.14036558,0.9413453341186,0.331932096154851141722730289984610863029956817626953125000000000000000000000000000,0.76347585062828582369576224664342589676380157470703125000000000000000000000000,NA,GTP cyclohydrolase 1
10394,ENSMUSG00000051007,Gatd1,-0.199600700,2.37101853,0.9409556392155,0.332032196835099380205491570450249128043651580810546875000000000000000000000000000,0.76358328977899847522792242671130225062370300292968750000000000000000000000000,NA,glutamine amidotransferase like class 1 domain containing 1
10454,ENSMUSG00000051451,Crebzf,-0.140252538,4.54277997,0.9404278417580,0.332167835993505133895808967281482182443141937255859375000000000000000000000000000,0.76377241002879581177609225051128305494785308837890625000000000000000000000000,NA,CREB/ATF bZIP transcription factor
3783,ENSMUSG00000025366,Esyt1,-0.134773274,5.41078345,0.9395723316337,0.332387851286257085536846034301561303436756134033203125000000000000000000000000000,0.76396574801606265125997197174001485109329223632812500000000000000000000000000,NA,extended synaptotagmin-like protein 1
6109,ENSMUSG00000031107,Rbmx2,-0.264518777,1.00969288,0.9394143206444,0.332428508922458454399873062357073649764060974121093750000000000000000000000000000,0.76396574801606265125997197174001485109329223632812500000000000000000000000000,NA,"RNA binding motif protein, X-linked 2"
6399,ENSMUSG00000031792,Usb1,-0.186377488,2.38969161,0.9394879729661,0.332409556698385511008808634869637899100780487060546875000000000000000000000000000,0.76396574801606265125997197174001485109329223632812500000000000000000000000000,NA,U6 snRNA biogenesis 1
12532,ENSMUSG00000078762,Haus5,-0.219196511,2.01447512,0.9392702462566,0.332465586327225171014987381568062119185924530029296875000000000000000000000000000,0.76396574801606265125997197174001485109329223632812500000000000000000000000000,NA,"HAUS augmin-like complex, subunit 5"
5664,ENSMUSG00000029816,Gpnmb,-0.310614978,2.13041800,0.9377961960472,0.332845248809084948149461524735670536756515502929687500000000000000000000000000000,0.76411389094383541653598967968719080090522766113281250000000000000000000000000,NA,glycoprotein (transmembrane) nmb
5805,ENSMUSG00000030278,Cidec,-0.304841636,4.06387002,0.9378317140823,0.332836093838796753807685036008479073643684387207031250000000000000000000000000000,0.76411389094383541653598967968719080090522766113281250000000000000000000000000,NA,cell death-inducing DFFA-like effector c
9618,ENSMUSG00000044906,4930503L19Rik,0.258985795,1.14647489,0.9380874969569,0.332770174305576038609189026828971691429615020751953125000000000000000000000000000,0.76411389094383541653598967968719080090522766113281250000000000000000000000000,NA,RIKEN cDNA 4930503L19 gene
12723,ENSMUSG00000083022,Rps15a-ps6,-0.391511400,-0.35077451,0.9379669866473,0.332801229661790598512993710755836218595504760742187500000000000000000000000000000,0.76411389094383541653598967968719080090522766113281250000000000000000000000000,NA,"ribosomal protein S15A, pseudogene 6"
13661,ENSMUSG00000102805,Gm37240,0.170427254,3.23585708,0.9380717915825,0.332774221341836318188711629773024469614028930664062500000000000000000000000000000,0.76411389094383541653598967968719080090522766113281250000000000000000000000000,NA,"predicted gene, 37240"
14068,ENSMUSG00000112925,Gm31763,0.321769248,0.56568380,0.9377753655713,0.332850618135931641816682713397312909364700317382812500000000000000000000000000000,0.76411389094383541653598967968719080090522766113281250000000000000000000000000,NA,"predicted gene, 31763"
2588,ENSMUSG00000021972,Hmbox1,0.143036951,3.94251897,0.9362320941470,0.333248738155379420344814889176632277667522430419921875000000000000000000000000000,0.76465962668028819582133337462437339127063751220703125000000000000000000000000,NA,homeobox containing 1
3216,ENSMUSG00000024043,Arhgap28,0.321599499,0.33766274,0.9363043417458,0.333230086160717420273869038283010013401508331298828125000000000000000000000000000,0.76465962668028819582133337462437339127063751220703125000000000000000000000000,NA,Rho GTPase activating protein 28
3251,ENSMUSG00000024098,Twsg1,0.143897473,5.09302538,0.9365634332131,0.333163208575630698238256854892824776470661163330078125000000000000000000000000000,0.76465962668028819582133337462437339127063751220703125000000000000000000000000,NA,twisted gastrulation BMP signaling modulator 1
211,ENSMUSG00000001630,Stk38l,0.148495629,3.64609415,0.9356480894624,0.333399560459984700688806924517848528921604156494140625000000000000000000000000000,0.76469132112219007080256005792762152850627899169921875000000000000000000000000,NA,serine/threonine kinase 38 like
3769,ENSMUSG00000025332,Kdm5c,-0.131573125,5.02147934,0.9353506114260,0.333476420769060200033351293313899077475070953369140625000000000000000000000000000,0.76469132112219007080256005792762152850627899169921875000000000000000000000000,NA,lysine (K)-specific demethylase 5C
8449,ENSMUSG00000039103,Nexn,0.204747411,8.97546989,0.9359201150051,0.333329297088299336682126750019961036741733551025390625000000000000000000000000000,0.76469132112219007080256005792762152850627899169921875000000000000000000000000,NA,nexilin
13139,ENSMUSG00000090862,Rps13,-0.158387598,7.05552622,0.9355320362678,0.333429542664675171437238532234914600849151611328125000000000000000000000000000000,0.76469132112219007080256005792762152850627899169921875000000000000000000000000,NA,ribosomal protein S13
12764,ENSMUSG00000084799,Ino80dos,0.211201384,2.02794608,0.9351363110107,0.333531804881752880209688782997545786201953887939453125000000000000000000000000000,0.76469571552081272436396375269396230578422546386718750000000000000000000000000,NA,"INO80 complex subunit D, opposite strand"
11472,ENSMUSG00000061718,Ppp1r1b,-0.619667991,-0.41252719,0.9341777116118,0.333779697115072326862872387209790758788585662841796875000000000000000000000000000,0.76514140537582375767300391089520417153835296630859375000000000000000000000000,NA,"protein phosphatase 1, regulatory inhibitor subunit 1B"
6565,ENSMUSG00000032181,Scg3,0.388642242,-0.30523707,0.9337548238544,0.333889133412231087216781588722369633615016937255859375000000000000000000000000000,0.76514699344043080042609972224454395473003387451171875000000000000000000000000,NA,secretogranin III
13892,ENSMUSG00000108477,Gm44878,0.174913883,2.64300247,0.9337852164252,0.333881266723673242324821330839768052101135253906250000000000000000000000000000000,0.76514699344043080042609972224454395473003387451171875000000000000000000000000,NA,predicted gene 44878
13699,ENSMUSG00000103677,Pcdhga4,-0.340179054,0.07800291,0.9322760490190,0.334272192738221951557875399885233491659164428710937500000000000000000000000000000,0.76590209877315773567829637613613158464431762695312500000000000000000000000000,NA,"protocadherin gamma subfamily A, 4"
5673,ENSMUSG00000029838,Ptn,0.287970167,1.08825472,0.9314213928062,0.334493849230482809264941579385777004063129425048828125000000000000000000000000000,0.76593367811420154378510005699354223906993865966796875000000000000000000000000,NA,pleiotrophin
9810,ENSMUSG00000046441,Cmtr2,0.196951566,2.38923272,0.9315140379967,0.334469812057075821520868430525297299027442932128906250000000000000000000000000000,0.76593367811420154378510005699354223906993865966796875000000000000000000000000,NA,cap methyltransferase 2
12827,ENSMUSG00000085403,Gm13068,0.331355890,0.32018984,0.9316038746775,0.334446505767726109947801660382538102567195892333984375000000000000000000000000000,0.76593367811420154378510005699354223906993865966796875000000000000000000000000,NA,predicted gene 13068
14034,ENSMUSG00000111685,Gm10686,-0.256878671,1.75142700,0.9313969456675,0.334500192525611972360621848565642721951007843017578125000000000000000000000000000,0.76593367811420154378510005699354223906993865966796875000000000000000000000000,NA,predicted gene 10686
5184,ENSMUSG00000028773,Fabp3,-0.459012355,9.16292184,0.9310984652666,0.334577652154169347120671318407403305172920227050781250000000000000000000000000000,0.76598840741298701573214202653616666793823242187500000000000000000000000000000,NA,"fatty acid binding protein 3, muscle and heart"
2855,ENSMUSG00000022553,Maf1,-0.148834278,6.80741097,0.9298490684183,0.334902147625862012247921484231483191251754760742187500000000000000000000000000000,0.76639721497151902518396582308923825621604919433593750000000000000000000000000,NA,"MAF1 homolog, negative regulator of RNA polymerase III"
7623,ENSMUSG00000036138,Acaa1a,0.134633869,5.46437794,0.9300726353290,0.334844051546288490328606712864711880683898925781250000000000000000000000000000000,0.76639721497151902518396582308923825621604919433593750000000000000000000000000,NA,acetyl-Coenzyme A acyltransferase 1A
8635,ENSMUSG00000039801,Cplane1,0.183824372,2.81308972,0.9297920130153,0.334916976197174753870910990372067317366600036621093750000000000000000000000000000,0.76639721497151902518396582308923825621604919433593750000000000000000000000000,NA,ciliogenesis and planar polarity effector 1
5994,ENSMUSG00000030763,Lcmt1,0.141468787,4.43431005,0.9291690108563,0.335078950215388582378750470525119453668594360351562500000000000000000000000000000,0.76664520012485803945878615195397287607192993164062500000000000000000000000000,NA,leucine carboxyl methyltransferase 1
10227,ENSMUSG00000049600,Zbtb45,0.206708265,1.91662269,0.9275776909087,0.335493152608917433177282418910181149840354919433593750000000000000000000000000000,0.76747010054586317640001880135969258844852447509765625000000000000000000000000,NA,zinc finger and BTB domain containing 45
9248,ENSMUSG00000042369,Rbm45,0.184980783,2.95354421,0.9268159885239,0.335691657490670647412400739995064213871955871582031250000000000000000000000000000,0.76769047222201991509393792512128129601478576660156250000000000000000000000000,NA,RNA binding motif protein 45
10004,ENSMUSG00000047843,Bri3,-0.171141539,3.89072379,0.9265902462645,0.335750517672265047508517454843968152999877929687500000000000000000000000000000000,0.76769047222201991509393792512128129601478576660156250000000000000000000000000,NA,brain protein I3
10631,ENSMUSG00000053080,Zfta,0.151786686,3.89690501,0.9267543269099,0.335707733808324360058605861922842450439929962158203125000000000000000000000000000,0.76769047222201991509393792512128129601478576660156250000000000000000000000000,NA,zinc finger translocation associated
1578,ENSMUSG00000019302,Atp6v0a1,-0.167382042,6.45385443,0.9257817786716,0.335961431403833499231836867693345993757247924804687500000000000000000000000000000,0.76773422412578162798979519720887765288352966308593750000000000000000000000000,NA,"ATPase, H+ transporting, lysosomal V0 subunit A1"
5289,ENSMUSG00000028979,Masp2,-0.194807218,2.85547510,0.9254882411139,0.336038053630778432712133962922962382435798645019531250000000000000000000000000000,0.76773422412578162798979519720887765288352966308593750000000000000000000000000,NA,mannan-binding lectin serine peptidase 2
6478,ENSMUSG00000031959,Wdr59,0.149053185,3.78529216,0.9255916494288,0.336011058247475735694109744144952856004238128662109375000000000000000000000000000,0.76773422412578162798979519720887765288352966308593750000000000000000000000000,NA,WD repeat domain 59
6842,ENSMUSG00000032854,Ugt8a,0.458013140,0.27867869,0.9255934320723,0.336010592902775129253711838828166946768760681152343750000000000000000000000000000,0.76773422412578162798979519720887765288352966308593750000000000000000000000000,NA,UDP galactosyltransferase 8A
12700,ENSMUSG00000081600,Gm12286,0.375920487,-0.01403356,0.9256218625619,0.336003171469435091278654681445914320647716522216796875000000000000000000000000000,0.76773422412578162798979519720887765288352966308593750000000000000000000000000,NA,predicted gene 12286
9309,ENSMUSG00000042606,Hirip3,-0.194318630,3.22895478,0.9251729333087,0.336120384622582812905733362640603445470333099365234375000000000000000000000000000,0.76779967111838032245429985778173431754112243652343750000000000000000000000000,NA,HIRA interacting protein 3
