,Ensembl,Symbol,s22mo_AR_M-s22mo_C_M_logFC,s22mo_AR_M-s22mo_C_M_logCPM,s22mo_AR_M-s22mo_C_M_LR,s22mo_AR_M-s22mo_C_M_PValue,s22mo_AR_M-s22mo_C_M_FDR,s22mo_AR_M-s22mo_C_M_Status,Description
5957,ENSMUSG00000030555,Ttc23,-0.012413456,3.1925493,0.007801044735,0.92961954327364005,0.998859716387,NA,tetratricopeptide repeat domain 23
5958,ENSMUSG00000030556,Lrrc28,-0.199565528,3.5162115,2.352936496941,0.12504725542612771,0.998859716387,NA,leucine rich repeat containing 28
5959,ENSMUSG00000030557,Mef2a,0.051887015,7.2364391,0.326721105806,0.56759622843347968,0.998859716387,NA,myocyte enhancer factor 2A
5960,ENSMUSG00000030560,Ctsc,-0.068804158,4.8733223,0.392644606049,0.53091255009441529,0.998859716387,NA,cathepsin C
5961,ENSMUSG00000030562,Nox4,0.127657606,0.7625765,0.185057850672,0.66706215764906507,0.998859716387,NA,NADPH oxidase 4
5962,ENSMUSG00000030577,Cd22,0.151399464,-0.2957331,0.080389083405,0.77677082797296582,0.998859716387,NA,CD22 antigen
5963,ENSMUSG00000030579,Tyrobp,-0.242827813,1.4638664,0.679827248046,0.40964621697388004,0.998859716387,NA,TYRO protein tyrosine kinase binding protein
5964,ENSMUSG00000030583,Sipa1l3,0.232939012,2.8313801,2.609107359200,0.10625155483723853,0.998859716387,NA,signal-induced proliferation-associated 1 like 3
5965,ENSMUSG00000030584,Dpf1,-0.030279165,0.4650525,0.009134275232,0.92385939034700681,0.998859716387,NA,"D4, zinc and double PHD fingers family 1"
5966,ENSMUSG00000030587,2200002D01Rik,0.028531891,1.6168677,0.017682027074,0.89421411415642527,0.998859716387,NA,RIKEN cDNA 2200002D01 gene
5967,ENSMUSG00000030588,Yif1b,-0.097870330,4.4542525,0.793145043232,0.37315082455288029,0.998859716387,NA,Yip1 interacting factor homolog B (S. cerevisiae)
5968,ENSMUSG00000030589,Rasgrp4,0.089553591,2.1519918,0.219972644406,0.63906076275029955,0.998859716387,NA,RAS guanyl releasing protein 4
5969,ENSMUSG00000030590,Fam98c,0.043704021,4.0538567,0.155636570754,0.69320601387273473,0.998859716387,NA,"family with sequence similarity 98, member C"
5970,ENSMUSG00000030591,Psmd8,0.007339056,7.8293946,0.006649780230,0.93500759711554005,0.998859716387,NA,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 8"
5971,ENSMUSG00000030592,Ryr1,0.044486812,12.8049361,0.177942113878,0.67314775261677839,0.998859716387,NA,"ryanodine receptor 1, skeletal muscle"
5972,ENSMUSG00000030595,Nfkbib,-0.093879649,4.4348248,0.769896840530,0.38024896742219466,0.998859716387,NA,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, beta"
5973,ENSMUSG00000030598,Fbxo17,0.147217451,2.2577538,0.570537183923,0.45004553274533410,0.998859716387,NA,F-box protein 17
5974,ENSMUSG00000030602,Pak4,0.028013509,1.8868350,0.020525334093,0.88607959052684426,0.998859716387,NA,p21 (RAC1) activated kinase 4
5975,ENSMUSG00000030603,Psmc4,-0.048048960,6.1521869,0.304757618979,0.58091507973345047,0.998859716387,NA,"proteasome (prosome, macropain) 26S subunit, ATPase, 4"
5976,ENSMUSG00000030604,Zfp626,-0.047796277,2.5138670,0.086717638724,0.76839222282649822,0.998859716387,NA,zinc finger protein 626
5977,ENSMUSG00000030605,Mfge8,-0.124892717,5.8235585,1.355194619803,0.24437203522642842,0.998859716387,NA,milk fat globule EGF and factor V/VIII domain containing
5978,ENSMUSG00000030609,Aen,-0.010250039,5.5779320,0.011938331474,0.91299415278614160,0.998859716387,NA,apoptosis enhancing nuclease
5979,ENSMUSG00000030610,Det1,0.021669662,4.4497398,0.043809332103,0.83420875196013511,0.998859716387,NA,de-etiolated homolog 1 (Arabidopsis)
5980,ENSMUSG00000030611,Mrps11,-0.048154567,3.6662763,0.182470045437,0.66925905979714251,0.998859716387,NA,mitochondrial ribosomal protein S11
5981,ENSMUSG00000030612,Mrpl46,-0.079531250,4.0419124,0.564840615337,0.45231643346337902,0.998859716387,NA,mitochondrial ribosomal protein L46
5982,ENSMUSG00000030613,Ccdc90b,0.005392321,4.0764977,0.002614647275,0.95921904473288178,0.998859716387,NA,coiled-coil domain containing 90B
5983,ENSMUSG00000030614,Tmem126b,-0.107202473,4.5550869,1.056197920183,0.30408395581453046,0.998859716387,NA,transmembrane protein 126B
5984,ENSMUSG00000030615,Tmem126a,0.070253607,5.1894535,0.530968273429,0.46620006151267041,0.998859716387,NA,transmembrane protein 126A
5985,ENSMUSG00000030616,Sytl2,0.069421379,1.3087924,0.091785301264,0.76191966646248932,0.998859716387,NA,synaptotagmin-like 2
5986,ENSMUSG00000030619,Eed,-0.051950255,4.1912080,0.257333232483,0.61195820772436627,0.998859716387,NA,embryonic ectoderm development
5987,ENSMUSG00000030621,Me3,0.019258677,6.2041979,0.049304920471,0.82427720763955170,0.998859716387,NA,"malic enzyme 3, NADP(+)-dependent, mitochondrial"
5988,ENSMUSG00000030623,Prss23os,-0.025016737,4.9002972,0.060904323220,0.80507228807766473,0.998859716387,NA,"protease, serine 23, opposite strand"
5989,ENSMUSG00000030629,Zfand6,0.109787947,6.0050429,1.547129550810,0.21355969766729180,0.998859716387,NA,"zinc finger, AN1-type domain 6"
5990,ENSMUSG00000030630,Fah,-0.279801069,1.8262282,0.997493926727,0.31791766501879909,0.998859716387,NA,fumarylacetoacetate hydrolase
5991,ENSMUSG00000030643,Rab30,0.099528340,2.2117897,0.265552156726,0.60633115110321822,0.998859716387,NA,"RAB30, member RAS oncogene family"
5992,ENSMUSG00000030647,Ndufc2,-0.083639549,5.6142590,0.875450065543,0.34945090556284120,0.998859716387,NA,NADH:ubiquinone oxidoreductase subunit C2
5993,ENSMUSG00000030649,Anapc15,0.007318594,3.1085840,0.002852253921,0.95740802875097997,0.998859716387,NA,anaphase promoting complex C subunit 15
5994,ENSMUSG00000030652,Coq7,-0.115999633,5.2420482,1.403273329739,0.23617627655301693,0.998859716387,NA,demethyl-Q 7
5995,ENSMUSG00000030653,Gm45837,-1.280699106,1.6145883,0.805386323605,0.36948781081583743,0.998859716387,NA,predicted gene 45837
5996,ENSMUSG00000030654,Arl6ip1,-0.025889851,3.3344293,0.037154221052,0.84715139373069737,0.998859716387,NA,ADP-ribosylation factor-like 6 interacting protein 1
5997,ENSMUSG00000030655,Smg1,-0.008883857,5.7964450,0.009258451252,0.92334517472176292,0.998859716387,NA,SMG1 nonsense mediated mRNA decay associated PI3K related kinase
5998,ENSMUSG00000030657,Xylt1,0.272284870,3.2970770,3.556888137573,0.05929880821479808,0.998859716387,NA,xylosyltransferase 1
5999,ENSMUSG00000030659,Nucb2,-0.082126413,1.4821391,0.155745477690,0.69310414864777725,0.998859716387,NA,nucleobindin 2
6000,ENSMUSG00000030660,Pik3c2a,0.038432062,3.1339661,0.046828780380,0.82867628974170615,0.998859716387,NA,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
6001,ENSMUSG00000030662,Ipo5,-0.025514190,7.6477440,0.078633601855,0.77915772181246501,0.998859716387,NA,importin 5
6002,ENSMUSG00000030663,1110004F10Rik,-0.030857022,5.3321968,0.115671360390,0.73377751259274571,0.998859716387,NA,RIKEN cDNA 1110004F10 gene
6003,ENSMUSG00000030664,Sox6os,-0.306404396,0.1230361,0.846140208334,0.35764655229644365,0.998859716387,NA,"SRY (sex determining region Y)-box 6, opposite strand"
6004,ENSMUSG00000030671,Pde3b,0.169780143,3.0923170,0.741592121503,0.38915134170104648,0.998859716387,NA,"phosphodiesterase 3B, cGMP-inhibited"
6005,ENSMUSG00000030672,Mylpf,0.010852991,12.4233074,0.007142443749,0.93264858340043300,0.998859716387,NA,"myosin light chain, phosphorylatable, fast skeletal muscle"
6006,ENSMUSG00000030674,Qprt,-0.400221144,0.0665234,1.454020346201,0.22788394791655997,0.998859716387,NA,quinolinate phosphoribosyltransferase
6007,ENSMUSG00000030678,Maz,0.017913994,5.8286440,0.041769912982,0.83805898849944116,0.998859716387,NA,MYC-associated zinc finger protein (purine-binding transcription factor)
6008,ENSMUSG00000030681,Mvp,-0.119356458,5.9022822,1.782874086088,0.18179680090718892,0.998859716387,NA,major vault protein
6009,ENSMUSG00000030682,Cdipt,-0.121383463,4.8088513,1.434684141971,0.23100150268116221,0.998859716387,NA,CDP-diacylglycerol--inositol 3-phosphatidyltransferase (phosphatidylinositol synthase)
6010,ENSMUSG00000030685,Kctd13,0.129327135,1.4424661,0.287901324889,0.59156855998906632,0.998859716387,NA,potassium channel tetramerisation domain containing 13
6011,ENSMUSG00000030688,Stard10,-0.204020986,5.2049547,3.772548069318,0.05210020813815441,0.998859716387,NA,START domain containing 10
6012,ENSMUSG00000030689,Ino80e,-0.145451504,2.9002720,0.856740937882,0.35465232693346582,0.998859716387,NA,INO80 complex subunit E
6013,ENSMUSG00000030691,Fchsd2,0.053667987,2.4773700,0.088279703430,0.76637565492117532,0.998859716387,NA,FCH and double SH3 domains 2
6014,ENSMUSG00000030695,Aldoa,-0.021231799,13.9333723,0.035912255651,0.84969680792357294,0.998859716387,NA,"aldolase A, fructose-bisphosphate"
6015,ENSMUSG00000030697,Ppp4c,0.157126769,3.9651661,2.267404005081,0.13212105022036247,0.998859716387,NA,"protein phosphatase 4, catalytic subunit"
6016,ENSMUSG00000030699,Tbx6,-0.229393846,-0.7608762,0.213513441256,0.64402743220593872,0.998859716387,NA,T-box 6
6017,ENSMUSG00000030701,Plekhb1,0.032194462,6.8095172,0.096518691369,0.75604802786449721,0.998859716387,NA,"pleckstrin homology domain containing, family B (evectins) member 1"
6018,ENSMUSG00000030704,Rab6a,0.058020398,6.5381855,0.426952575668,0.51348807405218877,0.998859716387,NA,"RAB6A, member RAS oncogene family"
6019,ENSMUSG00000030706,Mrpl48,-0.062375463,5.5261145,0.426728540243,0.51359858534935943,0.998859716387,NA,mitochondrial ribosomal protein L48
6020,ENSMUSG00000030707,Coro1a,-0.128598036,2.4727078,0.304048539639,0.58135541166338134,0.998859716387,NA,"coronin, actin binding protein 1A"
6021,ENSMUSG00000030711,Sult1a1,-0.156193732,3.9309951,2.230577841870,0.13530323756507090,0.998859716387,NA,"sulfotransferase family 1A, phenol-preferring, member 1"
6022,ENSMUSG00000030714,Sgf29,-0.027966711,3.7466087,0.051121078960,0.82112386996874021,0.998859716387,NA,SAGA complex associated factor 29
6023,ENSMUSG00000030717,Nupr1,0.023833203,2.4338582,0.010917468963,0.91678312811763774,0.998859716387,NA,nuclear protein transcription regulator 1
6024,ENSMUSG00000030718,Ppme1,-0.093093727,4.6918878,0.901166138117,0.34246921901962935,0.998859716387,NA,protein phosphatase methylesterase 1
6025,ENSMUSG00000030720,Cln3,0.027685347,2.7331294,0.027969500885,0.86718054577282377,0.998859716387,NA,"ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)"
6026,ENSMUSG00000030722,Nfatc2ip,0.123435254,1.9868890,0.340839931373,0.55934479841460394,0.998859716387,NA,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein"
6027,ENSMUSG00000030725,Lipt2,-0.046150013,2.3258946,0.071389986571,0.78932360930498113,0.998859716387,NA,lipoyl(octanoyl) transferase 2 (putative)
6028,ENSMUSG00000030726,Pold3,0.037363500,2.9927876,0.058677448714,0.80859863056784553,0.998859716387,NA,"polymerase (DNA-directed), delta 3, accessory subunit"
6029,ENSMUSG00000030727,Rabep2,0.027230881,11.5649885,0.064906643453,0.79890242916268717,0.998859716387,NA,"rabaptin, RAB GTPase binding effector protein 2"
6030,ENSMUSG00000030729,Pgm2l1,-0.001076272,4.9600896,0.000086524105,0.99257831777295635,0.998859716387,NA,phosphoglucomutase 2-like 1
6031,ENSMUSG00000030730,Atp2a1,0.044462950,15.1303238,0.163012590097,0.68639790867253536,0.998859716387,NA,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1"
6032,ENSMUSG00000030731,Syt3,0.216780749,2.4251370,1.275782075562,0.25868476249700822,0.998859716387,NA,synaptotagmin III
6033,ENSMUSG00000030733,Sh2b1,0.002474513,6.1855507,0.000856974644,0.97664595991790004,0.998859716387,NA,SH2B adaptor protein 1
6034,ENSMUSG00000030735,Gm9755,0.143491754,1.2551852,0.390885109768,0.53183451710644480,0.998859716387,NA,predicted pseudogene 9755
6035,ENSMUSG00000030737,Slco2b1,-0.085541200,4.1171751,0.639316728495,0.42395832800297439,0.998859716387,NA,"solute carrier organic anion transporter family, member 2b1"
6036,ENSMUSG00000030738,Eif3c,-0.022866862,7.2886147,0.070076596831,0.79122528790541136,0.998859716387,NA,"eukaryotic translation initiation factor 3, subunit C"
6037,ENSMUSG00000030739,Myh14,-0.000721247,6.7815046,0.000057678026,0.99394044010956561,0.998859716387,NA,"myosin, heavy polypeptide 14"
6038,ENSMUSG00000030741,Spns1,0.013384195,4.9517267,0.020745846635,0.88547347484071681,0.998859716387,NA,spinster homolog 1
6039,ENSMUSG00000030744,Rps3,0.003414788,8.1278155,0.001621805766,0.96787655573304576,0.998859716387,NA,ribosomal protein S3
6040,ENSMUSG00000030747,Dgat2,-0.029278369,6.0481943,0.052817132914,0.81823181109723719,0.998859716387,NA,diacylglycerol O-acyltransferase 2
6041,ENSMUSG00000030748,Il4ra,-0.131552940,3.2017964,0.954527193674,0.32856961002272494,0.998859716387,NA,"interleukin 4 receptor, alpha"
6042,ENSMUSG00000030750,Nsmce1,-0.208530739,2.8432115,1.789075833519,0.18103880396085167,0.998859716387,NA,"NSE1 homolog, SMC5-SMC6 complex component"
6043,ENSMUSG00000030751,Psma1,-0.015836893,5.6777316,0.030463691312,0.86144226896749232,0.998859716387,NA,proteasome subunit alpha 1
6044,ENSMUSG00000030752,Kdm8,-0.018396472,3.2083235,0.017450270654,0.89490561308163152,0.998859716387,NA,lysine (K)-specific demethylase 8
6045,ENSMUSG00000030753,Thap12,0.094981488,7.8324289,0.783438719386,0.37609151610759983,0.998859716387,NA,THAP domain containing 12
6046,ENSMUSG00000030754,Copb1,-0.002624924,4.9079976,0.000706916045,0.97878842997737625,0.998859716387,NA,"coatomer protein complex, subunit beta 1"
6047,ENSMUSG00000030759,Far1,0.085587000,3.4059431,0.381630221899,0.53673205799634238,0.998859716387,NA,fatty acyl CoA reductase 1
6048,ENSMUSG00000030760,Acer3,0.008826273,2.1883060,0.002237949504,0.96226857226190454,0.998859716387,NA,alkaline ceramidase 3
6049,ENSMUSG00000030761,Myo7a,0.072087372,2.3932752,0.198895438740,0.65561389707991091,0.998859716387,NA,myosin VIIA
6050,ENSMUSG00000030763,Lcmt1,-0.050262190,4.3421872,0.211559922457,0.64554749064463635,0.998859716387,NA,leucine carboxyl methyltransferase 1
6051,ENSMUSG00000030766,Arhgap17,-0.017944123,4.2860888,0.030047805413,0.86238180399620679,0.998859716387,NA,Rho GTPase activating protein 17
6052,ENSMUSG00000030768,Disp1,0.040737139,1.8540299,0.044471428950,0.83297895976409586,0.998859716387,NA,dispatched RND transporter family member 1
6053,ENSMUSG00000030770,Parva,-0.094739002,4.2743378,0.860480627932,0.35360422623315546,0.998859716387,NA,"parvin, alpha"
6054,ENSMUSG00000030772,Dkk3,0.004424299,6.6491659,0.000336197549,0.98537105528416680,0.998859716387,NA,dickkopf WNT signaling pathway inhibitor 3
6055,ENSMUSG00000030774,Pak1,-0.060636131,5.2401054,0.389885233548,0.53235973401926617,0.998859716387,NA,p21 (RAC1) activated kinase 1
6056,ENSMUSG00000030779,Rbbp6,0.032131159,5.1038069,0.100839539755,0.75082447019740062,0.998859716387,NA,"retinoblastoma binding protein 6, ubiquitin ligase"
6057,ENSMUSG00000030780,Rusf1,0.129856735,2.0261648,0.424817952746,0.51454271729865508,0.998859716387,NA,RUS family member 1
6058,ENSMUSG00000030782,Tgfb1i1,-0.112216167,2.6970351,0.411238366644,0.52134162768911774,0.998859716387,NA,transforming growth factor beta 1 induced transcript 1
6059,ENSMUSG00000030785,Cox6a2,-0.116596140,8.9562518,1.456395832173,0.22750445326368487,0.998859716387,NA,cytochrome c oxidase subunit 6A2
6060,ENSMUSG00000030786,Itgam,-0.133539625,1.3788797,0.292892835469,0.58837266932410393,0.998859716387,NA,integrin alpha M
6061,ENSMUSG00000030787,Lyve1,0.026213718,2.9774699,0.027858446762,0.86744204637775701,0.998859716387,NA,lymphatic vessel endothelial hyaluronan receptor 1
6062,ENSMUSG00000030788,Rnf141,0.067674439,4.7505253,0.472110344885,0.49201790995109163,0.998859716387,NA,ring finger protein 141
6063,ENSMUSG00000030789,Itgax,0.035031628,-0.0405239,0.009494335355,0.92237786975650526,0.998859716387,NA,integrin alpha X
6064,ENSMUSG00000030790,Adm,-0.083586447,1.2849903,0.121625487229,0.72727816096559628,0.998859716387,NA,adrenomedullin
6065,ENSMUSG00000030793,Pycard,-0.156233802,-0.2808667,0.175522374953,0.67524981998979527,0.998859716387,NA,PYD and CARD domain containing
6066,ENSMUSG00000030795,Fus,0.098597731,6.9118295,1.285975772451,0.25679089111747883,0.998859716387,NA,fused in sarcoma
6067,ENSMUSG00000030796,Tead2,-0.202036703,1.1924402,0.822734809789,0.36438178323767251,0.998859716387,NA,TEA domain family member 2
6068,ENSMUSG00000030798,Cd37,-0.017479675,1.4066256,0.005111310091,0.94300505574343374,0.998859716387,NA,CD37 antigen
6069,ENSMUSG00000030801,Kat8,0.033280755,4.1664800,0.093485393317,0.75979209825161687,0.998859716387,NA,K(lysine) acetyltransferase 8
6070,ENSMUSG00000030802,Bckdk,-0.055491796,7.1566264,0.376767821619,0.53933813984133339,0.998859716387,NA,branched chain ketoacid dehydrogenase kinase
6071,ENSMUSG00000030805,Stx4a,0.019845767,5.5618825,0.046835400075,0.82866436890334083,0.998859716387,NA,syntaxin 4A (placental)
6072,ENSMUSG00000030806,Stx1b,0.103837978,1.3743168,0.154890548178,0.69390490988374287,0.998859716387,NA,syntaxin 1B
6073,ENSMUSG00000030811,Fbxl19,-0.214498212,1.8804764,1.351782198098,0.24496679205119090,0.998859716387,NA,F-box and leucine-rich repeat protein 19
6074,ENSMUSG00000030814,Bcl7c,-0.081116545,4.5415134,0.644712342782,0.42200952317518398,0.998859716387,NA,B cell CLL/lymphoma 7C
6075,ENSMUSG00000030815,Phkg2,0.079949920,3.1063861,0.340412170049,0.55959140613617442,0.998859716387,NA,"phosphorylase kinase, gamma 2 (testis)"
6076,ENSMUSG00000030816,Rnf40,-0.012507330,5.6101103,0.019735583086,0.88827807458484254,0.998859716387,NA,ring finger protein 40
6077,ENSMUSG00000030822,Prr14,0.110631851,4.0498894,0.930848301789,0.33464259136994212,0.998859716387,NA,proline rich 14
6078,ENSMUSG00000030823,9130019O22Rik,-0.425028217,1.4422725,4.127521277261,0.04219110680204564,0.998859716387,NA,RIKEN cDNA 9130019O22 gene
6079,ENSMUSG00000030824,Nucb1,-0.054966390,5.6701534,0.324147850847,0.56912553645456931,0.998859716387,NA,nucleobindin 1
6080,ENSMUSG00000030825,Hsd17b14,0.956770345,-0.7602017,3.822599808677,0.05056572161982820,0.998859716387,NA,hydroxysteroid (17-beta) dehydrogenase 14
6081,ENSMUSG00000030826,Bcat2,-0.125430697,5.8935062,1.853528640999,0.17337354964503437,0.998859716387,NA,"branched chain aminotransferase 2, mitochondrial"
6082,ENSMUSG00000030830,Itgal,-0.326175505,0.1336009,0.929949364149,0.33487608311828698,0.998859716387,NA,integrin alpha L
6083,ENSMUSG00000030835,Nomo1,0.007330738,7.1744081,0.006164185371,0.93742052557389732,0.998859716387,NA,nodal modulator 1
6084,ENSMUSG00000030838,Ush1c,0.105458310,2.9197195,0.152860418706,0.69581669058556406,0.998859716387,NA,USH1 protein network component harmonin
6085,ENSMUSG00000030839,Sergef,-0.212508215,1.2440044,0.728208013557,0.39346465841507905,0.998859716387,NA,secretion regulating guanine nucleotide exchange factor
6086,ENSMUSG00000030842,Lamtor1,-0.015848704,6.0137445,0.033078423514,0.85568102310043637,0.998859716387,NA,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1"
6087,ENSMUSG00000030844,Rgs10,-0.252641958,0.7404062,0.802910918293,0.37022447540568065,0.998859716387,NA,regulator of G-protein signalling 10
6088,ENSMUSG00000030846,Tial1,0.091978803,5.2278877,0.780212172210,0.37707625784365650,0.998859716387,NA,Tia1 cytotoxic granule-associated RNA binding protein-like 1
6089,ENSMUSG00000030847,Bag3,-0.149291254,7.2950015,2.258819388013,0.13285531105074397,0.998859716387,NA,BCL2-associated athanogene 3
6090,ENSMUSG00000030850,Ate1,0.016993559,5.7690365,0.035792582538,0.84994447160387754,0.998859716387,NA,arginyltransferase 1
6091,ENSMUSG00000030852,Tacc2,-0.297845335,9.9517127,2.005121803626,0.15676870157077988,0.998859716387,NA,"transforming, acidic coiled-coil containing protein 2"
6092,ENSMUSG00000030861,Acadsb,0.035759395,6.8099454,0.175537091322,0.67523698428844303,0.998859716387,NA,"acyl-Coenzyme A dehydrogenase, short/branched chain"
6093,ENSMUSG00000030862,Cpxm2,0.242274376,3.7083378,3.697504228139,0.05449392220791557,0.998859716387,NA,carboxypeptidase X 2 (M14 family)
6094,ENSMUSG00000030865,Chp2,-0.126884681,1.8135506,0.343165523232,0.55800769614429346,0.998859716387,NA,calcineurin-like EF hand protein 2
6095,ENSMUSG00000030868,Dctn5,-0.103632451,3.3991813,0.580390166552,0.44615942873276876,0.998859716387,NA,dynactin 5
6096,ENSMUSG00000030869,Ndufab1,-0.054247292,7.1612281,0.431999683049,0.51100936207623426,0.998859716387,NA,NADH:ubiquinone oxidoreductase subunit AB1
6097,ENSMUSG00000030870,Ubfd1,-0.021593676,4.5827333,0.040711587629,0.84009565472159797,0.998859716387,NA,ubiquitin family domain containing 1
6098,ENSMUSG00000030871,Ears2,0.036127687,3.0439989,0.065353577631,0.79822615846530343,0.998859716387,NA,"glutamyl-tRNA synthetase 2, mitochondrial"
6099,ENSMUSG00000030872,Gga2,0.051816362,4.6549108,0.254769345161,0.61373667676485921,0.998859716387,NA,"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
6100,ENSMUSG00000030876,Mettl9,0.043259101,4.3899869,0.210522925403,0.64635784888020986,0.998859716387,NA,methyltransferase like 9
6101,ENSMUSG00000030878,Cdr2,-0.265690395,1.9226094,1.887842497462,0.16944546736612359,0.998859716387,NA,cerebellar degeneration-related 2
6102,ENSMUSG00000030879,Mrpl17,-0.079386964,5.2661117,0.753111170326,0.38549299997779785,0.998859716387,NA,mitochondrial ribosomal protein L17
6103,ENSMUSG00000030880,Polr3e,-0.001901439,4.1069663,0.000306917306,0.98602253108319360,0.998859716387,NA,polymerase (RNA) III (DNA directed) polypeptide E
6104,ENSMUSG00000030881,Arfip2,0.092434634,3.3847565,0.550132706239,0.45826347551078583,0.998859716387,NA,ADP-ribosylation factor interacting protein 2
6105,ENSMUSG00000030882,Dnhd1,0.098039153,0.2389072,0.085892135428,0.76946589483671046,0.998859716387,NA,dynein heavy chain domain 1
6106,ENSMUSG00000030884,Uqcrc2,-0.064701130,8.6081568,0.533532762329,0.46512538794252328,0.998859716387,NA,ubiquinol cytochrome c reductase core protein 2
6107,ENSMUSG00000030887,Pdzd9,0.100985284,4.8156384,1.089555595938,0.29656969540594480,0.998859716387,NA,PDZ domain containing 9
6108,ENSMUSG00000030888,Rrp8,0.036846091,3.8903428,0.119905284204,0.72913723915205575,0.998859716387,NA,ribosomal RNA processing 8
6109,ENSMUSG00000030889,Vwa3a,-0.076850631,0.6206182,0.050506765052,0.82218379953058796,0.998859716387,NA,von Willebrand factor A domain containing 3A
6110,ENSMUSG00000030890,Ilk,0.000445333,5.2722640,0.000022651977,0.99620255511947431,0.998859716387,NA,integrin linked kinase
6111,ENSMUSG00000030894,Tpp1,-0.021169072,5.5847384,0.052709159556,0.81841445451179595,0.998859716387,NA,tripeptidyl peptidase I
6112,ENSMUSG00000030905,Crym,0.070987040,1.7795562,0.135738801912,0.71255451638816436,0.998859716387,NA,"crystallin, mu"
6113,ENSMUSG00000030911,Zp2,-0.360569538,-0.7006761,0.580562268787,0.44609201388577563,0.998859716387,NA,zona pellucida glycoprotein 2
6114,ENSMUSG00000030917,Tmem159,-0.120957415,3.5126616,0.745815407191,0.38780434028757632,0.998859716387,NA,transmembrane protein 159
6115,ENSMUSG00000030921,Trim30a,-0.090607022,1.2228452,0.123823876050,0.72492363207955091,0.998859716387,NA,tripartite motif-containing 30A
6116,ENSMUSG00000030922,Lyrm1,-0.323792576,1.7763128,2.452468462382,0.11734021121967218,0.998859716387,NA,LYR motif containing 1
6117,ENSMUSG00000030929,Eri2,0.486062272,0.4993932,2.692953408616,0.10079283557703940,0.998859716387,NA,exoribonuclease 2
6118,ENSMUSG00000030930,Chst15,-0.218360217,2.3903348,1.259382795679,0.26176795127612479,0.998859716387,NA,carbohydrate sulfotransferase 15
6119,ENSMUSG00000030934,Oat,0.009864323,7.5138650,0.011508245209,0.91456963552048520,0.998859716387,NA,ornithine aminotransferase
6120,ENSMUSG00000030942,Thumpd1,0.023831728,4.9015850,0.064128592844,0.80008566411000637,0.998859716387,NA,THUMP domain containing 1
6121,ENSMUSG00000030946,Lhpp,-0.057619340,3.2227470,0.211744199794,0.64540373957280228,0.998859716387,NA,phospholysine phosphohistidine inorganic pyrophosphate phosphatase
6122,ENSMUSG00000030956,Fam53b,0.013864668,5.6675887,0.020453949456,0.88627651447470313,0.998859716387,NA,"family with sequence similarity 53, member B"
6123,ENSMUSG00000030960,Eef1akmt2,0.101105440,1.5361025,0.215002629808,0.64287433368887925,0.998859716387,NA,EEF1A lysine methyltransferase 2
6124,ENSMUSG00000030965,Abraxas2,-0.020145114,4.9013032,0.037847321267,0.84575004067211446,0.998859716387,NA,BRISC complex subunit
6125,ENSMUSG00000030966,Trim21,-0.528604429,1.1494967,4.431933707853,0.03527252456407268,0.998859716387,NA,tripartite motif-containing 21
6126,ENSMUSG00000030967,Zranb1,0.207332616,6.7564640,4.955941031303,0.02600117005525624,0.998859716387,NA,"zinc finger, RAN-binding domain containing 1"
6127,ENSMUSG00000030970,Ctbp2,0.047184315,3.5729625,0.153522659655,0.69519145474008515,0.998859716387,NA,C-terminal binding protein 2
6128,ENSMUSG00000030972,Acsm5,0.387906760,-0.8877728,0.633626784352,0.42602809809013759,0.998859716387,NA,acyl-CoA synthetase medium-chain family member 5
6129,ENSMUSG00000030978,Rrm1,0.055666241,5.1652583,0.339297712194,0.56023487649073234,0.998859716387,NA,ribonucleotide reductase M1
6130,ENSMUSG00000030979,Uros,-0.019292035,3.8732992,0.028873803862,0.86507074384030158,0.998859716387,NA,uroporphyrinogen III synthase
6131,ENSMUSG00000030980,Knop1,0.054951417,4.8490772,0.274689147364,0.60020345666222763,0.998859716387,NA,lysine rich nucleolar protein 1
6132,ENSMUSG00000030982,Vps35l,0.047663942,4.5167725,0.243894131953,0.62140760669960948,0.998859716387,NA,VPS35 endosomal protein sorting factor like
6133,ENSMUSG00000030983,Bccip,0.072133193,5.9529240,0.621897880877,0.43034289476834170,0.998859716387,NA,BRCA2 and CDKN1A interacting protein
6134,ENSMUSG00000030986,Dhx32,-0.011230021,6.0564285,0.011216763136,0.91565437775770653,0.998859716387,NA,DEAH (Asp-Glu-Ala-His) box polypeptide 32
6135,ENSMUSG00000030987,Stim1,-0.020574502,8.0250943,0.060537736809,0.80564803546153330,0.998859716387,NA,stromal interaction molecule 1
6136,ENSMUSG00000030990,Pgap2,0.109430934,3.8278764,0.759996278341,0.38332968733416961,0.998859716387,NA,post-GPI attachment to proteins 2
6137,ENSMUSG00000030996,Art1,0.102751621,8.5308439,1.322196479664,0.25019823142715397,0.998859716387,NA,ADP-ribosyltransferase 1
